acc,acc_labels,cell,cell_size,epoch,exp,f1,f1_labels,freeze_mode,loss,lr,mask_use,model,prec,prec_labels,prob,recall,recall_labels,train_mode
0.8002881844380404,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5677233429394812, 0.9654178674351584]",1.0,14.0,78.0,0.0,0.1439252336448597,"[0.0, 0.0, 0.0, 0.7196261682242985, 0.0]",0.0,0.4346762477493972,0.0001,1.0,vgg16,0.11390532544378698,"[0.0, 0.0, 0.0, 0.5695266272189349, 0.0]",0.2,0.19543147208121828,"[0.0, 0.0, 0.0, 0.9771573604060914, 0.0]",valid
0.7792631578947368,"[0.7352631578947368, 0.7047368421052631, 0.921578947368421, 0.5768421052631579, 0.9578947368421052]",1.0,14.0,79.0,0.0,0.19347450529032242,"[0.13425129087779658, 0.15128593040847166, 0.013245033112582755, 0.6685902720527611, 0.0]",0.0,0.48305590333122955,0.0001,1.0,vgg16,0.35097245989807624,"[0.3170731707317073, 0.3125, 0.4999999999999998, 0.6252891287586738, 0.0]",0.2,0.18199989131830102,"[0.0851528384279476, 0.0998003992015968, 0.006711409395973154, 0.7183348095659876, 0.0]",train
0.8002881844380404,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.569164265129683, 0.9639769452449568]",1.0,14.0,79.0,0.0,0.14498620055197783,"[0.0, 0.0, 0.0, 0.7249310027598892, 0.0]",0.0,0.43966615071399606,0.0001,1.0,vgg16,0.11370851370851372,"[0.0, 0.0, 0.0, 0.5685425685425686, 0.0]",0.2,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.775578947368421,"[0.7278947368421053, 0.7036842105263158, 0.9178947368421052, 0.5715789473684211, 0.9568421052631579]",1.0,14.0,80.0,0.0,0.19226408914039178,"[0.10086956521739097, 0.14307458143074545, 0.02499999999999987, 0.6685667752442991, 0.02380952380952366]",0.0,0.4909545707859491,0.0001,1.0,vgg16,0.2985018790972069,"[0.24786324786324787, 0.30128205128205127, 0.1818181818181818, 0.6186887716654107, 0.14285714285714285]",0.2,0.18214663796252445,"[0.06331877729257641, 0.09381237524950099, 0.013422818791946308, 0.7271922054915855, 0.012987012987012988]",train
0.8,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5677233429394812, 0.9639769452449568]",1.0,14.0,80.0,0.0,0.14485294117647046,"[0.0, 0.0, 0.0, 0.7242647058823524, 0.0]",0.0,0.44683922108986396,0.0001,1.0,vgg16,0.11354466858789625,"[0.0, 0.0, 0.0, 0.5677233429394812, 0.0]",0.2,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.778,"[0.7268421052631578, 0.7031578947368421, 0.92, 0.5821052631578948, 0.9578947368421052]",1.0,14.0,81.0,0.0,0.1891723704277,"[0.12182741116751235, 0.10759493670886042, 0.012987012987012925, 0.6790622473726753, 0.02439024390243891]",0.0,0.4913327148870418,0.0001,1.0,vgg16,0.31095079848945556,"[0.2706766917293233, 0.2595419847328244, 0.19999999999999996, 0.6245353159851301, 0.19999999999999996]",0.2,0.18203731433552592,"[0.07860262008733625, 0.06786427145708583, 0.006711409395973154, 0.7440212577502214, 0.012987012987012988]",train
0.7997118155619596,"[0.7910662824207493, 0.7247838616714697, 0.9380403458213257, 0.5778097982708934, 0.9668587896253602]",1.0,14.0,81.0,0.0,0.13178114086146672,"[0.0, 0.0, 0.0, 0.6589057043073336, 0.0]",0.0,0.4451561246415694,0.0001,1.0,vgg16,0.1217204301075269,"[0.0, 0.0, 0.0, 0.6086021505376344, 0.0]",0.2,0.14365482233502538,"[0.0, 0.0, 0.0, 0.7182741116751269, 0.0]",valid
0.776421052631579,"[0.7310526315789474, 0.7042105263157895, 0.9194736842105263, 0.5689473684210526, 0.958421052631579]",1.0,14.0,82.0,0.0,0.19345068326079218,"[0.14691151919866408, 0.11635220125786128, 0.01290322580645154, 0.6663951120162928, 0.024691358024691263]",0.0,0.49101900936741577,0.0001,1.0,vgg16,0.3239380778679902,"[0.3120567375886525, 0.2740740740740741, 0.16666666666666663, 0.6168929110105581, 0.24999999999999994]",0.2,0.18283111470034144,"[0.09606986899563319, 0.07385229540918163, 0.006711409395973154, 0.7245349867139061, 0.012987012987012988]",train
0.8034582132564841,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5835734870317003, 0.9654178674351584]",1.0,14.0,82.0,0.0,0.13842742881357203,"[0.01360544217687072, 0.0, 0.0, 0.6785317018909894, 0.0]",0.0,0.44154880865872337,0.0001,1.0,vgg16,0.2207920792079207,"[0.4999999999999998, 0.0, 0.0, 0.6039603960396039, 0.0]",0.2,0.1562016453702083,"[0.006896551724137931, 0.0, 0.0, 0.7741116751269036, 0.0]",valid
0.7750526315789472,"[0.73, 0.6973684210526315, 0.9210526315789473, 0.5678947368421052, 0.9589473684210527]",1.0,14.0,83.0,0.0,0.1962907368873694,"[0.12606473594548517, 0.11128284389489917, 0.025974025974025913, 0.6693515908175588, 0.04878048780487793]",0.0,0.49019659279208433,0.0001,1.0,vgg16,0.38942682464489164,"[0.2868217054263566, 0.2465753424657534, 0.3999999999999999, 0.6137370753323486, 0.3999999999999999]",0.2,0.18561775196183575,"[0.08078602620087336, 0.0718562874251497, 0.013422818791946308, 0.7360496014171833, 0.025974025974025976]",train
0.8002881844380404,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.569164265129683, 0.9639769452449568]",1.0,14.0,83.0,0.0,0.14498620055197783,"[0.0, 0.0, 0.0, 0.7249310027598892, 0.0]",0.0,0.435531332767267,0.0001,1.0,vgg16,0.11370851370851372,"[0.0, 0.0, 0.0, 0.5685425685425686, 0.0]",0.2,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.7714736842105263,"[0.7336842105263158, 0.6873684210526316, 0.9178947368421052, 0.5610526315789474, 0.9573684210526315]",1.0,14.0,84.0,0.0,0.19274641275010665,"[0.13651877133105766, 0.10542168674698758, 0.012658227848101158, 0.6620745542949752, 0.04705882352941159]",0.0,0.48819882375629325,0.0001,1.0,vgg16,0.2996983741898567,"[0.3125, 0.2147239263803681, 0.11111111111111109, 0.6101568334578044, 0.24999999999999994]",0.2,0.1827062412947896,"[0.08733624454148471, 0.06986027944111776, 0.006711409395973154, 0.7236492471213464, 0.025974025974025976]",train
0.8008645533141211,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.569164265129683, 0.9668587896253602]",1.0,14.0,84.0,0.0,0.1538750894408667,"[0.0, 0.0, 0.04444444444444428, 0.7249310027598892, 0.0]",0.0,0.4495538608204547,0.0001,1.0,vgg16,0.1637085137085137,"[0.0, 0.0, 0.24999999999999994, 0.5685425685425686, 0.0]",0.2,0.20487804878048782,"[0.0, 0.0, 0.024390243902439025, 1.0, 0.0]",valid
0.7793684210526316,"[0.7373684210526316, 0.7021052631578948, 0.92, 0.578421052631579, 0.9589473684210527]",1.0,14.0,85.0,0.0,0.20706326207044318,"[0.11367673179396062, 0.15773809523809484, 0.03797468354430369, 0.6771463119709789, 0.04878048780487793]",0.0,0.4902735040376061,0.0001,1.0,vgg16,0.3938677067422006,"[0.3047619047619048, 0.30994152046783624, 0.33333333333333326, 0.621301775147929, 0.3999999999999999]",0.2,0.19315738613980946,"[0.06986899563318777, 0.10578842315369262, 0.020134228187919462, 0.7440212577502214, 0.025974025974025976]",train
0.8063400576368875,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5965417867435159, 0.9668587896253602]",1.0,14.0,85.0,0.0,0.1159159159159158,"[0.0, 0.0, 0.0, 0.579579579579579, 0.0]",0.0,0.44207546779577683,0.0001,1.0,vgg16,0.14191176470588235,"[0.0, 0.0, 0.0, 0.7095588235294118, 0.0]",0.2,0.09796954314720813,"[0.0, 0.0, 0.0, 0.48984771573604063, 0.0]",valid
0.7745263157894737,"[0.7321052631578947, 0.7010526315789474, 0.9173684210526316, 0.5657894736842105, 0.9563157894736842]",1.0,14.0,86.0,0.0,0.1800722277769817,"[0.11785095320623884, 0.1180124223602481, 0.0, 0.6644977633184216, 0.0]",0.0,0.49464499550430396,0.0001,1.0,vgg16,0.23314685314685316,"[0.2857142857142857, 0.26573426573426573, 0.0, 0.6142857142857143, 0.0]",0.2,0.17474667167496438,"[0.07423580786026202, 0.07584830339321358, 0.0, 0.7236492471213464, 0.0]",train
0.7893371757925072,"[0.7867435158501441, 0.739193083573487, 0.9380403458213257, 0.5172910662824207, 0.9654178674351584]",1.0,14.0,86.0,0.0,0.07810650887573954,"[0.05128205128205115, 0.0, 0.0, 0.33925049309664657, 0.0]",0.0,0.4552247770827451,0.0001,1.0,vgg16,0.2249396621078037,"[0.3636363636363636, 0.0, 0.0, 0.7610619469026548, 0.0]",0.2,0.049172063714335724,"[0.027586206896551724, 0.0, 0.0, 0.2182741116751269, 0.0]",valid
0.7758947368421053,"[0.7326315789473684, 0.7042105263157895, 0.9178947368421052, 0.5663157894736842, 0.958421052631579]",1.0,14.0,87.0,0.0,0.20479101744208944,"[0.13605442176870713, 0.16119402985074588, 0.012658227848101158, 0.6658556366585557, 0.04819277108433721]",0.0,0.4884893240897279,0.0001,1.0,vgg16,0.33714494213890106,"[0.3076923076923077, 0.31952662721893493, 0.11111111111111109, 0.6140613313388182, 0.33333333333333326]",0.2,0.19099966330815876,"[0.08733624454148471, 0.10778443113772455, 0.006711409395973154, 0.7271922054915855, 0.025974025974025976]",train
0.8020172910662824,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5778097982708934, 0.9639769452449568]",1.0,14.0,87.0,0.0,0.14349083895853415,"[0.0, 0.0, 0.0, 0.7174541947926708, 0.0]",0.0,0.4320917208846524,0.0001,1.0,vgg16,0.1157076205287714,"[0.0, 0.0, 0.0, 0.578538102643857, 0.0]",0.2,0.1888324873096447,"[0.0, 0.0, 0.0, 0.9441624365482234, 0.0]",valid
0.7730526315789473,"[0.7252631578947368, 0.6973684210526315, 0.9189473684210526, 0.5673684210526316, 0.9563157894736842]",1.0,14.0,88.0,0.0,0.1851667249690367,"[0.12121212121212085, 0.11674347158218092, 0.025316455696202424, 0.6625615763546792, 0.0]",0.0,0.49590831206817376,0.0001,1.0,vgg16,0.2715411934730536,"[0.2647058823529412, 0.25333333333333335, 0.22222222222222218, 0.6174445294567712, 0.0]",0.2,0.1765331186936489,"[0.07860262008733625, 0.07584830339321358, 0.013422818791946308, 0.7147918511957484, 0.0]",train
0.8074927953890491,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.6051873198847262, 0.9639769452449568]",1.0,14.0,88.0,0.0,0.1395218002812938,"[0.0, 0.0, 0.04444444444444428, 0.6531645569620247, 0.0]",0.0,0.4566076537259191,0.0001,1.0,vgg16,0.18030303030303027,"[0.0, 0.0, 0.24999999999999994, 0.6515151515151515, 0.0]",0.2,0.13584251578556394,"[0.0, 0.0, 0.024390243902439025, 0.6548223350253807, 0.0]",valid
0.7770526315789474,"[0.7363157894736843, 0.7047368421052631, 0.9168421052631579, 0.57, 0.9573684210526315]",1.0,14.0,89.0,0.0,0.18647826585759006,"[0.12565445026177977, 0.14088820826952492, 0.0, 0.6658486707566457, 0.0]",0.0,0.4860827711851973,0.0001,1.0,vgg16,0.2468432181285777,"[0.3130434782608696, 0.3026315789473684, 0.0, 0.6185410334346505, 0.0]",0.2,0.17828220313929447,"[0.07860262008733625, 0.09181636726546906, 0.0, 0.7209920283436669, 0.0]",train
0.7948126801152737,"[0.7651296829971181, 0.739193083573487, 0.9380403458213257, 0.5677233429394812, 0.9639769452449568]",1.0,14.0,89.0,0.0,0.17236616868969792,"[0.1375661375661372, 0.0, 0.0, 0.7242647058823524, 0.0]",0.0,0.4637817333070494,0.0001,1.0,vgg16,0.17263557767880533,"[0.29545454545454547, 0.0, 0.0, 0.5677233429394812, 0.0]",0.2,0.2179310344827586,"[0.0896551724137931, 0.0, 0.0, 1.0, 0.0]",valid
0.7729473684210527,"[0.7268421052631578, 0.7021052631578948, 0.9168421052631579, 0.56, 0.9589473684210527]",1.0,14.0,90.0,0.0,0.19118273002429498,"[0.13355592654424006, 0.13719512195121916, 0.0, 0.6601626016260157, 0.02499999999999993]",0.0,0.49380569807008695,0.0001,1.0,vgg16,0.3034822951145974,"[0.28368794326241137, 0.2903225806451613, 0.0, 0.6100676183320811, 0.33333333333333326]",0.2,0.18187283319369646,"[0.08733624454148471, 0.08982035928143713, 0.0, 0.7192205491585474, 0.012987012987012988]",train
0.8011527377521614,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5734870317002881, 0.9639769452449568]",1.0,14.0,90.0,0.0,0.14518518518518506,"[0.0, 0.0, 0.0, 0.7259259259259253, 0.0]",0.0,0.4315711420645817,0.0001,1.0,vgg16,0.11428571428571428,"[0.0, 0.0, 0.0, 0.5714285714285714, 0.0]",0.2,0.19898477157360406,"[0.0, 0.0, 0.0, 0.9949238578680203, 0.0]",valid
0.7746315789473684,"[0.7331578947368421, 0.7026315789473684, 0.92, 0.5584210526315789, 0.9589473684210527]",1.0,14.0,91.0,0.0,0.19026985953888634,"[0.14213197969543112, 0.12403100775193765, 0.0, 0.660186310247063, 0.02499999999999993]",0.0,0.4887189503955214,0.0001,1.0,vgg16,0.30702190800384044,"[0.3157894736842105, 0.2777777777777778, 0.0, 0.6082089552238806, 0.33333333333333326]",0.2,0.1812816314106152,"[0.09170305676855896, 0.07984031936127745, 0.0, 0.7218777679362267, 0.012987012987012988]",train
0.7994236311239193,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5648414985590778, 0.9639769452449568]",1.0,14.0,91.0,0.0,0.1430188679245282,"[0.0, 0.0, 0.0, 0.715094339622641, 0.0]",0.0,0.4371214646229641,0.0001,1.0,vgg16,0.11381381381381381,"[0.0, 0.0, 0.0, 0.5690690690690691, 0.0]",0.2,0.19238578680203047,"[0.0, 0.0, 0.0, 0.9619289340101523, 0.0]",valid
0.7737894736842106,"[0.7247368421052631, 0.7057894736842105, 0.9194736842105263, 0.5605263157894737, 0.958421052631579]",1.0,14.0,92.0,0.0,0.1924109000786715,"[0.12395309882747031, 0.14132104454685065, 0.037735849056603654, 0.659044507962433, 0.0]",0.0,0.4890130012835327,0.0001,1.0,vgg16,0.29684347067800304,"[0.26618705035971224, 0.30666666666666664, 0.29999999999999993, 0.6113636363636363, 0.0]",0.2,0.18150569457000204,"[0.08078602620087336, 0.09181636726546906, 0.020134228187919462, 0.7147918511957484, 0.0]",train
0.8,"[0.7896253602305475, 0.739193083573487, 0.9380403458213257, 0.5677233429394812, 0.9654178674351584]",1.0,14.0,92.0,0.0,0.14485294117647046,"[0.0, 0.0, 0.0, 0.7242647058823524, 0.0]",0.0,0.46151765666419653,0.0001,1.0,vgg16,0.11354466858789625,"[0.0, 0.0, 0.0, 0.5677233429394812, 0.0]",0.2,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.7757894736842105,"[0.7326315789473684, 0.7042105263157895, 0.9184210526315789, 0.5663157894736842, 0.9573684210526315]",1.0,14.0,93.0,0.0,0.1832901960093917,"[0.12110726643598582, 0.13003095975232162, 0.0, 0.665312753858651, 0.0]",0.0,0.49091394845592345,0.0001,1.0,vgg16,0.23914508799613693,"[0.2916666666666667, 0.2896551724137931, 0.0, 0.614403600900225, 0.0]",0.2,0.17713445512192127,"[0.07641921397379912, 0.08383233532934131, 0.0, 0.7254207263064659, 0.0]",train
0.8005763688760806,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.569164265129683, 0.9654178674351584]",1.0,14.0,93.0,0.0,0.14498620055197783,"[0.0, 0.0, 0.0, 0.7249310027598892, 0.0]",0.0,0.43374863985202294,0.0001,1.0,vgg16,0.11370851370851372,"[0.0, 0.0, 0.0, 0.5685425685425686, 0.0]",0.2,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.773157894736842,"[0.7247368421052631, 0.6963157894736842, 0.9178947368421052, 0.5673684210526316, 0.9594736842105264]",1.0,14.0,94.0,0.0,0.18316110368618407,"[0.1120543293718163, 0.1136712749615972, 0.0, 0.6647634584013045, 0.025316455696202486]",0.0,0.49837425104097316,0.0001,1.0,vgg16,0.322919850213198,"[0.25190839694656486, 0.24666666666666667, 0.0, 0.6160241874527589, 0.4999999999999998]",0.2,0.17615389561582925,"[0.07205240174672489, 0.07385229540918163, 0.0, 0.7218777679362267, 0.012987012987012988]",train
0.8002881844380404,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.569164265129683, 0.9639769452449568]",1.0,14.0,94.0,0.0,0.14498620055197783,"[0.0, 0.0, 0.0, 0.7249310027598892, 0.0]",0.0,0.44122779069186974,0.0001,1.0,vgg16,0.11370851370851372,"[0.0, 0.0, 0.0, 0.5685425685425686, 0.0]",0.2,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.7783157894736842,"[0.7263157894736842, 0.7052631578947368, 0.92, 0.5821052631578948, 0.9578947368421052]",1.0,14.0,95.0,0.0,0.1841887041246803,"[0.11864406779660981, 0.11392405063291106, 0.012987012987012925, 0.6753883892068678, 0.0]",0.0,0.4927958392783215,0.0001,1.0,vgg16,0.27342873342090857,"[0.26515151515151514, 0.2748091603053435, 0.19999999999999996, 0.6271829916476841, 0.0]",0.2,0.17732156284986128,"[0.07641921397379912, 0.0718562874251497, 0.006711409395973154, 0.7316209034543845, 0.0]",train
0.8002881844380404,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5677233429394812, 0.9654178674351584]",1.0,14.0,95.0,0.0,0.14163424124513607,"[0.0, 0.0, 0.0, 0.7081712062256804, 0.0]",0.0,0.4453749067062954,0.0001,1.0,vgg16,0.11482649842271293,"[0.0, 0.0, 0.0, 0.5741324921135647, 0.0]",0.2,0.1847715736040609,"[0.0, 0.0, 0.0, 0.9238578680203046, 0.0]",valid
0.7776842105263158,"[0.7273684210526316, 0.6994736842105264, 0.9205263157894736, 0.5826315789473684, 0.958421052631579]",1.0,14.0,96.0,0.0,0.17697753186673565,"[0.09122807017543827, 0.11746522411128249, 0.0, 0.6761943650469574, 0.0]",0.0,0.4920558185953843,0.0001,1.0,vgg16,0.2239379114036648,"[0.23214285714285715, 0.2602739726027397, 0.0, 0.6272727272727273, 0.0]",0.2,0.17320184899693652,"[0.056768558951965066, 0.07584830339321358, 0.0, 0.733392382639504, 0.0]",train
0.7939481268011528,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5389048991354467, 0.962536023054755]",1.0,14.0,96.0,0.0,0.08104089219330846,"[0.0, 0.0, 0.0, 0.4052044609665423, 0.0]",0.0,0.4464531144221052,0.0001,1.0,vgg16,0.15138888888888888,"[0.0, 0.0, 0.0, 0.7569444444444444, 0.0]",0.2,0.05532994923857868,"[0.0, 0.0, 0.0, 0.2766497461928934, 0.0]",valid
0.7756842105263159,"[0.7263157894736842, 0.7121052631578947, 0.9194736842105263, 0.5636842105263158, 0.9568421052631579]",1.0,14.0,97.0,0.0,0.18650051823281222,"[0.10034602076124532, 0.13312202852614863, 0.01290322580645154, 0.662321792260692, 0.02380952380952366]",0.0,0.490988753187029,0.0001,1.0,vgg16,0.29747791424262016,"[0.24166666666666667, 0.3230769230769231, 0.16666666666666663, 0.6131221719457014, 0.14285714285714285]",0.2,0.1773911647512022,"[0.06331877729257641, 0.08383233532934131, 0.006711409395973154, 0.7201062887511072, 0.012987012987012988]",train
0.8074927953890491,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.6023054755043228, 0.9668587896253602]",1.0,14.0,97.0,0.0,0.1394736842105262,"[0.0, 0.0, 0.0, 0.697368421052631, 0.0]",0.0,0.4371678042326042,0.0001,1.0,vgg16,0.12277992277992278,"[0.0, 0.0, 0.0, 0.6138996138996139, 0.0]",0.2,0.16142131979695432,"[0.0, 0.0, 0.0, 0.8071065989847716, 0.0]",valid
0.7790526315789473,"[0.7294736842105263, 0.7163157894736842, 0.9189473684210526, 0.5731578947368421, 0.9573684210526315]",1.0,14.0,98.0,0.0,0.2036081570601193,"[0.11683848797250826, 0.11783960720130902, 0.04938271604938257, 0.6650144568360177, 0.0689655172413791]",0.0,0.4906339417946966,0.0001,1.0,vgg16,0.36644471976640147,"[0.27419354838709675, 0.32727272727272727, 0.30769230769230765, 0.6230650154798761, 0.29999999999999993]",0.2,0.18498382876819444,"[0.07423580786026202, 0.0718562874251497, 0.026845637583892617, 0.7130203720106288, 0.03896103896103896]",train
0.8002881844380403,"[0.7881844380403458, 0.739193083573487, 0.9380403458213257, 0.569164265129683, 0.9668587896253602]",1.0,14.0,98.0,0.0,0.1476707643103671,"[0.013422818791946255, 0.0, 0.0, 0.7249310027598892, 0.0]",0.0,0.4477694958662815,0.0001,1.0,vgg16,0.1637085137085137,"[0.24999999999999994, 0.0, 0.0, 0.5685425685425686, 0.0]",0.2,0.2013793103448276,"[0.006896551724137931, 0.0, 0.0, 1.0, 0.0]",valid
0.774,"[0.7273684210526316, 0.7105263157894737, 0.9194736842105263, 0.5526315789473685, 0.96]",1.0,14.0,99.0,0.0,0.19055624161119888,"[0.08156028368794295, 0.1538461538461535, 0.01290322580645154, 0.6544715447154466, 0.049999999999999926]",0.0,0.4870931607327963,0.0001,1.0,vgg16,0.39813866998664654,"[0.2169811320754717, 0.33557046979865773, 0.16666666666666663, 0.6048084147257701, 0.6666666666666665]",0.2,0.1791449094387157,"[0.05021834061135371, 0.0998003992015968, 0.006711409395973154, 0.7130203720106288, 0.025974025974025976]",train
0.8,"[0.7910662824207493, 0.739193083573487, 0.9380403458213257, 0.5677233429394812, 0.9639769452449568]",1.0,14.0,99.0,0.0,0.14475138121546952,"[0.0, 0.0, 0.0, 0.7237569060773476, 0.0]",0.0,0.4391995087373171,0.0001,1.0,vgg16,0.11358381502890173,"[0.0, 0.0, 0.0, 0.5679190751445087, 0.0]",0.2,0.19949238578680203,"[0.0, 0.0, 0.0, 0.9974619289340102, 0.0]",valid
0.774,"[0.7368421052631579, 0.7105263157894737, 0.9157894736842105, 0.5484210526315789, 0.958421052631579]",1.0,28.0,0.0,0.0,0.16524948157577027,"[0.07063197026022279, 0.08637873754152796, 0.0, 0.6692367000771006, 0.0]",0.0,0.5039947631327729,0.0001,1.0,vgg16,0.21748344203020986,"[0.2375, 0.25742574257425743, 0.0, 0.5924914675767918, 0.0]",0.2,0.1724405780167862,"[0.04148471615720524, 0.05189620758483034, 0.0, 0.7688219663418955, 0.0]",train
0.7593659942363112,"[0.7910662824207493, 0.6037463976945245, 0.9409221902017291, 0.4942363112391931, 0.9668587896253602]",1.0,28.0,0.0,0.0,0.11190774306917642,"[0.0, 0.27440633245382534, 0.0, 0.2851323828920567, 0.0]",0.0,0.47740229535445894,0.0001,1.0,vgg16,0.196855149432469,"[0.0, 0.26262626262626265, 0.0, 0.7216494845360825, 0.0]",0.2,0.09299155845976947,"[0.0, 0.287292817679558, 0.0, 0.17766497461928935, 0.0]",valid
0.777157894736842,"[0.74, 0.7026315789473684, 0.9189473684210526, 0.5657894736842105, 0.958421052631579]",1.0,28.0,1.0,0.0,0.16353318138719947,"[0.05725190839694635, 0.08130081300812977, 0.0, 0.6791131855309213, 0.0]",0.0,0.48629434775365027,0.0001,1.0,vgg16,0.21039602536792112,"[0.22727272727272727, 0.21929824561403508, 0.0, 0.6054091539528432, 0.0]",0.2,0.17118039112170993,"[0.03275109170305677, 0.0499001996007984, 0.0, 0.7732506643046945, 0.0]",train
0.8008645533141211,"[0.7910662824207493, 0.739193083573487, 0.9409221902017291, 0.5662824207492796, 0.9668587896253602]",1.0,28.0,1.0,0.0,0.14250238777459395,"[0.0, 0.0, 0.0, 0.7125119388729698, 0.0]",0.0,0.46015035677299226,0.0001,1.0,vgg16,0.11424196018376723,"[0.0, 0.0, 0.0, 0.5712098009188361, 0.0]",0.2,0.18934010152284264,"[0.0, 0.0, 0.0, 0.9467005076142132, 0.0]",valid
0.7818947368421052,"[0.738421052631579, 0.716842105263158, 0.9221052631578948, 0.5736842105263158, 0.958421052631579]",1.0,28.0,2.0,0.0,0.1740518575771705,"[0.07448789571694574, 0.10033444816053483, 0.013333333333333317, 0.6821036106750387, 0.0]",0.0,0.48652733885928207,0.0001,1.0,vgg16,0.4349692016505363,"[0.25316455696202533, 0.30927835051546393, 0.9999999999999989, 0.6124031007751938, 0.0]",0.2,0.17599349542442577,"[0.043668122270742356, 0.059880239520958084, 0.006711409395973154, 0.7697077059344553, 0.0]",train
0.8034582132564841,"[0.7910662824207493, 0.739193083573487, 0.9409221902017291, 0.579250720461095, 0.9668587896253602]",1.0,28.0,2.0,0.0,0.14362934362934354,"[0.0, 0.0, 0.0, 0.7181467181467177, 0.0]",0.0,0.4622091695987921,0.0001,1.0,vgg16,0.11588785046728971,"[0.0, 0.0, 0.0, 0.5794392523364486, 0.0]",0.2,0.1888324873096447,"[0.0, 0.0, 0.0, 0.9441624365482234, 0.0]",valid
0.7817894736842106,"[0.7457894736842106, 0.7215789473684211, 0.9184210526315789, 0.5642105263157895, 0.9589473684210527]",1.0,28.0,3.0,0.0,0.17030600064789467,"[0.054794520547945015, 0.12271973466003287, 0.0, 0.6740157480314954, 0.0]",0.0,0.48214503346305143,0.0001,1.0,vgg16,0.246711596664126,"[0.2641509433962264, 0.3627450980392157, 0.0, 0.6066619418851878, 0.0]",0.2,0.17252261444597589,"[0.03056768558951965, 0.07385229540918163, 0.0, 0.7581930912311781, 0.0]",train
0.8011527377521613,"[0.7910662824207493, 0.739193083573487, 0.9409221902017291, 0.5677233429394812, 0.9668587896253602]",1.0,28.0,3.0,0.0,0.14485294117647046,"[0.0, 0.0, 0.0, 0.7242647058823524, 0.0]",0.0,0.462706207157039,0.0001,1.0,vgg16,0.11354466858789625,"[0.0, 0.0, 0.0, 0.5677233429394812, 0.0]",0.2,0.2,"[0.0, 0.0, 0.0, 1.0, 0.0]",valid
0.784,"[0.7442105263157894, 0.7178947368421053, 0.9210526315789473, 0.5773684210526315, 0.9594736842105264]",1.0,28.0,4.0,0.0,0.16813154551799273,"[0.08301886792452806, 0.07266435986159146, 0.0, 0.6849744998038441, 0.0]",0.0,0.47536322019602123,0.0001,1.0,vgg16,0.23861431213543888,"[0.3055555555555556, 0.2727272727272727, 0.0, 0.6147887323943662, 0.0]",0.2,0.17264035329343635,"[0.048034934497816595, 0.041916167664670656, 0.0, 0.7732506643046945, 0.0]",train
0.7861671469740633,"[0.7910662824207493, 0.6469740634005764, 0.9409221902017291, 0.5850144092219021, 0.9668587896253602]",1.0,28.0,4.0,0.0,0.2051450980392155,"[0.0, 0.31372549019607787, 0.0, 0.7119999999999995, 0.0]",0.0,0.45435669246337396,0.0001,1.0,vgg16,0.1811281128112811,"[0.0, 0.3181818181818182, 0.0, 0.5874587458745875, 0.0]",0.2,0.24258911293715119,"[0.0, 0.30939226519337015, 0.0, 0.9035532994923858, 0.0]",valid
0.7842105263157895,"[0.7494736842105263, 0.7078947368421052, 0.9205263157894736, 0.5836842105263158, 0.9594736842105264]",1.0,28.0,5.0,0.0,0.16933795327881787,"[0.09160305343511427, 0.07035175879396957, 0.0, 0.6847349541650055, 0.0]",0.0,0.47410499873129947,0.0001,1.0,vgg16,0.24097002635046114,"[0.36363636363636365, 0.21875, 0.0, 0.6224637681159421, 0.0]",0.2,0.17103364487968378,"[0.05240174672489083, 0.041916167664670656, 0.0, 0.7608503100088574, 0.0]",train
