acc,acc_labels,epoch,exp,f1,f1_labels,loss,lr,model,prec,prec_labels,recall,recall_labels,train_mode
0.7682222222222223,"[0.7094444444444444, 0.6727777777777778, 0.9022222222222223, 0.6088888888888889, 0.9477777777777778]",9.0,5.0,0.3079905695041442,"[0.28257887517146724, 0.28606060606060557, 0.11999999999999955, 0.6758747697974212, 0.17543859649122762]",0.599579813496934,0.0001,vgg16,0.35488745038745034,"[0.3433333333333333, 0.3352272727272727, 0.18461538461538463, 0.6612612612612613, 0.25]",0.2809474997571174,"[0.2400932400932401, 0.24947145877378435, 0.08888888888888889, 0.6911487758945386, 0.13513513513513514]",train
0.7473551637279597,"[0.7052896725440806, 0.6435768261964736, 0.889168765743073, 0.5377833753148614, 0.9609571788413098]",9.0,5.0,0.2556090403899705,"[0.21476510067114044, 0.3012345679012341, 0.08333333333333284, 0.6181061394380848, 0.06060606060606028]",0.630929540163316,0.0001,vgg16,0.2807414248783699,"[0.25806451612903225, 0.3112244897959184, 0.0975609756097561, 0.594, 0.14285714285714285]",0.2462429025544009,"[0.1839080459770115, 0.291866028708134, 0.07272727272727272, 0.6442516268980477, 0.038461538461538464]",valid
0.763,"[0.7077777777777777, 0.6683333333333333, 0.8983333333333333, 0.5911111111111111, 0.9494444444444444]",10.0,5.0,0.3106336145488848,"[0.28337874659400497, 0.30011723329425505, 0.0710659898477153, 0.6633119853613902, 0.23529411764705835]",0.5959353864192962,0.0001,vgg16,0.3493715684664807,"[0.34098360655737703, 0.3368421052631579, 0.11290322580645161, 0.645017793594306, 0.3111111111111111]",0.2873505181822092,"[0.24242424242424243, 0.27061310782241016, 0.05185185185185185, 0.6826741996233522, 0.1891891891891892]",train
0.7083123425692694,"[0.45591939546599497, 0.6687657430730478, 0.924433249370277, 0.5403022670025189, 0.9521410579345088]",10.0,5.0,0.24962106101378528,"[0.30990415335463223, 0.27548209366391135, 0.06249999999999976, 0.6002190580503829, 0.0]",0.6956829423049711,0.0001,vgg16,0.2735388014149076,"[0.21460176991150443, 0.3246753246753247, 0.22222222222222218, 0.6061946902654868, 0.0]",0.2854858874520228,"[0.5574712643678161, 0.23923444976076555, 0.03636363636363636, 0.5943600867678959, 0.0]",valid
0.7675555555555554,"[0.7133333333333334, 0.685, 0.8966666666666666, 0.6005555555555555, 0.9422222222222222]",11.0,5.0,0.3016913481594801,"[0.28729281767955755, 0.2813688212927752, 0.10576923076923032, 0.6727355484751929, 0.16129032258064468]",0.5855291029645338,0.0001,vgg16,0.34111888975178367,"[0.3525423728813559, 0.3512658227848101, 0.1506849315068493, 0.6511013215859031, 0.2]",0.27791400746071615,"[0.24242424242424243, 0.2346723044397463, 0.08148148148148149, 0.6958568738229756, 0.13513513513513514]",train
0.7443324937027708,"[0.72544080604534, 0.5654911838790933, 0.9093198992443325, 0.5730478589420654, 0.9483627204030227]",11.0,5.0,0.23284940664314382,"[0.20437956204379515, 0.3274853801169586, 0.027027027027026643, 0.6053550640279388, 0.0]",0.610991379093824,0.0001,vgg16,0.25244274001586886,"[0.28, 0.27631578947368424, 0.05263157894736842, 0.6532663316582915, 0.0]",0.2290013114440403,"[0.16091954022988506, 0.4019138755980861, 0.01818181818181818, 0.5639913232104121, 0.0]",valid
0.7613333333333332,"[0.7027777777777777, 0.6705555555555556, 0.9011111111111111, 0.5872222222222222, 0.945]",12.0,5.0,0.2984919265934774,"[0.27210884353741444, 0.27594627594627547, 0.09183673469387713, 0.6574458275703083, 0.1951219512195117]",0.5599027895679076,0.0001,vgg16,0.337981806256922,"[0.32679738562091504, 0.3265895953757225, 0.14754098360655737, 0.6440831074977417, 0.24489795918367346]",0.2744408921547274,"[0.2331002331002331, 0.23890063424947147, 0.06666666666666667, 0.6713747645951036, 0.16216216216216217]",train
0.761712846347607,"[0.7380352644836272, 0.6926952141057935, 0.8652392947103275, 0.5617128463476071, 0.9508816120906801]",12.0,5.0,0.226118986230472,"[0.16129032258064474, 0.3068181818181813, 0.03603603603603553, 0.5776699029126209, 0.048780487804877586]",0.5760768091528671,0.0001,vgg16,0.28118419663874206,"[0.2702702702702703, 0.3776223776223776, 0.03571428571428571, 0.6556473829201102, 0.06666666666666665]",0.19288197795593146,"[0.11494252873563218, 0.2583732057416268, 0.03636363636363636, 0.5162689804772235, 0.038461538461538464]",valid
0.7657777777777778,"[0.6911111111111111, 0.6866666666666666, 0.905, 0.6055555555555555, 0.9405555555555556]",13.0,5.0,0.2827209948186951,"[0.22562674094707472, 0.2967581047381541, 0.11398963730569907, 0.6763901549680943, 0.10084033613445331]",0.5707706125660075,0.0001,vgg16,0.32408889636356353,"[0.28027681660899656, 0.3617021276595745, 0.1896551724137931, 0.6554770318021201, 0.13333333333333333]",0.26032822152648716,"[0.1888111888111888, 0.25158562367864695, 0.08148148148148149, 0.6986817325800376, 0.08108108108108109]",train
0.755919395465995,"[0.6801007556675063, 0.7178841309823678, 0.9093198992443325, 0.5554156171284634, 0.9168765743073047]",13.0,5.0,0.26138023937426447,"[0.29050279329608886, 0.21126760563380242, 0.05263157894736801, 0.6691658856607304, 0.08333333333333288]",0.5971838490768049,0.0001,vgg16,0.28643461861714126,"[0.2826086956521739, 0.4, 0.09523809523809523, 0.5891089108910891, 0.06521739130434782]",0.273708593406638,"[0.2988505747126437, 0.14354066985645933, 0.03636363636363636, 0.7744034707158352, 0.11538461538461539]",valid
0.7705555555555555,"[0.6955555555555556, 0.6844444444444444, 0.9044444444444445, 0.6227777777777778, 0.9455555555555556]",14.0,5.0,0.30323325042991994,"[0.24517906336088105, 0.2899999999999995, 0.09473684210526274, 0.689529035208047, 0.19672131147540936]",0.5611974340760045,0.0001,vgg16,0.347652389336793,"[0.2996632996632997, 0.3547400611620795, 0.16363636363636364, 0.6702222222222223, 0.25]",0.2783024665720763,"[0.20745920745920746, 0.2452431289640592, 0.06666666666666667, 0.7099811676082862, 0.16216216216216217]",train
0.7438287153652393,"[0.6523929471032746, 0.6952141057934509, 0.8879093198992444, 0.5541561712846348, 0.929471032745592]",14.0,5.0,0.21946626332810534,"[0.3065326633165824, 0.17123287671232834, 0.04301075268817156, 0.5765550239234445, 0.0]",0.5980238901369227,0.0001,vgg16,0.2537648986925144,"[0.27232142857142855, 0.30120481927710846, 0.05263157894736842, 0.6426666666666667, 0.0]",0.20586642931116206,"[0.3505747126436782, 0.11961722488038277, 0.03636363636363636, 0.5227765726681128, 0.0]",valid
0.7667777777777778,"[0.7138888888888889, 0.6772222222222222, 0.9066666666666666, 0.59, 0.9461111111111111]",15.0,5.0,0.3051021670572395,"[0.2935528120713301, 0.2782608695652169, 0.11578947368421012, 0.6669675090252702, 0.17094017094017044]",0.5520652822736237,0.0001,vgg16,0.3533910972575158,"[0.3566666666666667, 0.3373493975903614, 0.2, 0.6403812824956673, 0.23255813953488372]",0.2797354418402901,"[0.2494172494172494, 0.23678646934460887, 0.08148148148148149, 0.6958568738229756, 0.13513513513513514]",train
0.746095717884131,"[0.6863979848866498, 0.6486146095717884, 0.9093198992443325, 0.5440806045340051, 0.9420654911838791]",15.0,5.0,0.23524798114225404,"[0.26979472140762417, 0.2936708860759488, 0.027027027027026643, 0.5440806045340045, 0.04166666666666617]",0.5962679801309634,0.0001,vgg16,0.2668023663672434,"[0.2754491017964072, 0.3118279569892473, 0.05263157894736842, 0.6486486486486487, 0.045454545454545456]",0.21341395444036668,"[0.26436781609195403, 0.27751196172248804, 0.01818181818181818, 0.4685466377440347, 0.038461538461538464]",valid
0.770888888888889,"[0.72, 0.6772222222222222, 0.9105555555555556, 0.5994444444444444, 0.9472222222222222]",16.0,5.0,0.30434665877972367,"[0.2674418604651158, 0.2710163111668753, 0.1390374331550798, 0.6703246456332871, 0.1739130434782604]",0.5373358611017466,0.0001,vgg16,0.36680073662512686,"[0.3552123552123552, 0.3333333333333333, 0.25, 0.6515555555555556, 0.24390243902439024]",0.2728841223835311,"[0.21445221445221446, 0.22832980972515857, 0.0962962962962963, 0.6902071563088512, 0.13513513513513514]",train
0.7347607052896725,"[0.7455919395465995, 0.5100755667506297, 0.9168765743073047, 0.5503778337531486, 0.9508816120906801]",16.0,5.0,0.254703576055905,"[0.10619469026548638, 0.38155802861685173, 0.029411764705882044, 0.623020063357972, 0.13333333333333286]",0.6186280055615887,0.0001,vgg16,0.2716594430044722,"[0.23076923076923078, 0.2857142857142857, 0.07692307692307691, 0.6069958847736625, 0.15789473684210525]",0.28332157246755435,"[0.06896551724137931, 0.5741626794258373, 0.01818181818181818, 0.6399132321041214, 0.11538461538461539]",valid
0.7711111111111111,"[0.715, 0.6811111111111111, 0.9083333333333333, 0.5983333333333334, 0.9527777777777777]",17.0,5.0,0.32521458363745215,"[0.28451882845188237, 0.28070175438596445, 0.12698412698412656, 0.6729986431478964, 0.26086956521739085]",0.5487679484817717,0.0001,vgg16,0.3868755028572579,"[0.3541666666666667, 0.3446153846153846, 0.2222222222222222, 0.6475195822454308, 0.36585365853658536]",0.29334105408997013,"[0.23776223776223776, 0.23678646934460887, 0.08888888888888889, 0.7005649717514124, 0.20270270270270271]",train
0.7586901763224181,"[0.646095717884131, 0.7317380352644837, 0.9193954659949622, 0.5566750629722922, 0.9395465994962217]",17.0,5.0,0.24268864189791234,"[0.19943019943019893, 0.1901140684410643, 0.0, 0.6514851485148508, 0.1724137931034478]",0.5832117031205375,0.0001,vgg16,0.28324489570148087,"[0.1977401129943503, 0.46296296296296297, 0.0, 0.599271402550091, 0.15625]",0.24534805721525982,"[0.20114942528735633, 0.11961722488038277, 0.0, 0.7136659436008677, 0.19230769230769232]",valid
0.7752222222222221,"[0.725, 0.6944444444444444, 0.9022222222222223, 0.6055555555555555, 0.9488888888888889]",18.0,5.0,0.3194599390950882,"[0.2836468885672933, 0.2948717948717944, 0.11999999999999955, 0.6784420289855067, 0.22033898305084698]",0.5283728814373414,0.0001,vgg16,0.37645724538078673,"[0.37404580152671757, 0.3745928338762215, 0.18461538461538463, 0.6535776614310645, 0.29545454545454547]",0.28828096534836783,"[0.22843822843822845, 0.24312896405919662, 0.08888888888888889, 0.7052730696798494, 0.17567567567567569]",train
0.7365239294710327,"[0.6183879093198993, 0.6057934508816121, 0.9181360201511335, 0.5856423173803527, 0.9546599496221663]",18.0,5.0,0.2880890315100478,"[0.27338129496402824, 0.3382663847780122, 0.08450704225352078, 0.6916588566073096, 0.05263157894736799]",0.5953002766993061,0.0001,vgg16,0.28346848573746264,"[0.2345679012345679, 0.30303030303030304, 0.1875, 0.6089108910891089, 0.08333333333333331]",0.32076043180003244,"[0.3275862068965517, 0.3827751196172249, 0.05454545454545454, 0.8004338394793926, 0.038461538461538464]",valid
0.7735555555555556,"[0.7238888888888889, 0.68, 0.9094444444444445, 0.6083333333333333, 0.9461111111111111]",19.0,5.0,0.30968858156499096,"[0.2930298719772399, 0.278195488721804, 0.1283422459893044, 0.677935130196436, 0.17094017094017044]",0.5208484544936154,0.0001,vgg16,0.3678326667538804,"[0.3759124087591241, 0.3415384615384615, 0.23076923076923078, 0.6583850931677019, 0.23255813953488372]",0.27949426022740964,"[0.2400932400932401, 0.2346723044397463, 0.08888888888888889, 0.6986817325800376, 0.13513513513513514]",train
0.767758186397985,"[0.7556675062972292, 0.6914357682619647, 0.8589420654911839, 0.5831234256926953, 0.9496221662468514]",19.0,5.0,0.19786598621665016,"[0.11818181818181785, 0.18604651162790656, 0.05084745762711815, 0.6342541436464083, 0.0]",0.583220327940752,0.0001,vgg16,0.25619439315091486,"[0.2826086956521739, 0.30434782608695654, 0.047619047619047616, 0.6463963963963963, 0.0]",0.17715780860361213,"[0.07471264367816093, 0.1339712918660287, 0.05454545454545454, 0.6225596529284165, 0.0]",valid
0.7768888888888889,"[0.7294444444444445, 0.6838888888888889, 0.9038888888888889, 0.6144444444444445, 0.9527777777777777]",20.0,5.0,0.31500785434240364,"[0.2763744427934616, 0.26007802340702163, 0.12182741116751225, 0.682525160109789, 0.23423423423423378]",0.5210649500290553,0.0001,vgg16,0.38551723697704565,"[0.38114754098360654, 0.33783783783783783, 0.1935483870967742, 0.6637010676156584, 0.35135135135135137]",0.27904249655136526,"[0.21678321678321677, 0.21141649048625794, 0.08888888888888889, 0.7024482109227872, 0.17567567567567569]",train
0.7707808564231737,"[0.698992443324937, 0.72544080604534, 0.924433249370277, 0.5793450881612091, 0.9256926952141058]",20.0,5.0,0.2225482145047685,"[0.18430034129692785, 0.20437956204379526, 0.0, 0.6605691056910563, 0.063492063492063]",0.571760671037548,0.0001,vgg16,0.26662579101674816,"[0.226890756302521, 0.4307692307692308, 0.0, 0.621414913957935, 0.05405405405405406]",0.21421118731904487,"[0.15517241379310345, 0.1339712918660287, 0.0, 0.7049891540130152, 0.07692307692307693]",valid
0.772,"[0.7122222222222222, 0.6777777777777778, 0.9072222222222223, 0.6177777777777778, 0.945]",21.0,5.0,0.299277127221755,"[0.25787965616045805, 0.26767676767676724, 0.16080402010050207, 0.6861313868613134, 0.12389380530973405]",0.5309884522524145,0.0001,vgg16,0.3523669594222269,"[0.3345724907063197, 0.3322884012539185, 0.25, 0.6654867256637168, 0.1794871794871795]",0.2710205462511336,"[0.2097902097902098, 0.22410147991543342, 0.11851851851851852, 0.7080979284369114, 0.0945945945945946]",train
0.7710327455919396,"[0.7090680100755667, 0.6838790931989924, 0.9269521410579346, 0.5780856423173804, 0.9571788413098237]",21.0,5.0,0.22433867112903516,"[0.15384615384615338, 0.2416918429003016, 0.0, 0.6705998033431656, 0.05555555555555515]",0.5863101153441195,0.0001,vgg16,0.2506598834196428,"[0.21212121212121213, 0.32786885245901637, 0.0, 0.6133093525179856, 0.09999999999999998]",0.218047013161398,"[0.1206896551724138, 0.19138755980861244, 0.0, 0.7396963123644251, 0.038461538461538464]",valid
0.7791111111111111,"[0.7288888888888889, 0.7, 0.9044444444444445, 0.6188888888888889, 0.9433333333333334]",22.0,5.0,0.3073607213139854,"[0.3028571428571423, 0.3059125964010278, 0.085106382978723, 0.6929274843330344, 0.14999999999999952]",0.5089735173930724,0.0001,vgg16,0.35766259446375914,"[0.39114391143911437, 0.3901639344262295, 0.1509433962264151, 0.6604095563139932, 0.1956521739130435]",0.28167326219356176,"[0.24708624708624707, 0.25158562367864695, 0.05925925925925926, 0.7288135593220338, 0.12162162162162163]",train
0.7765743073047858,"[0.7418136020151134, 0.6977329974811083, 0.9231738035264484, 0.5654911838790933, 0.9546599496221663]",22.0,5.0,0.1798271082919825,"[0.14225941422594104, 0.062499999999999695, 0.0, 0.6417445482866038, 0.05263157894736799]",0.5775411973396937,0.0001,vgg16,0.22612448188696388,"[0.26153846153846155, 0.1702127659574468, 0.0, 0.6155378486055777, 0.08333333333333331]",0.1689444391020307,"[0.09770114942528736, 0.03827751196172249, 0.0, 0.6702819956616052, 0.038461538461538464]",valid
0.7783333333333332,"[0.7294444444444445, 0.69, 0.9144444444444444, 0.6066666666666667, 0.9511111111111111]",23.0,5.0,0.3336768323410426,"[0.2911208151382819, 0.291878172588832, 0.15384615384615347, 0.6773017319963531, 0.25423728813559276]",0.5118699312624004,0.0001,vgg16,0.40956362393341256,"[0.3875968992248062, 0.36507936507936506, 0.2978723404255319, 0.6563604240282686, 0.3409090909090909]",0.2964517911463122,"[0.2331002331002331, 0.24312896405919662, 0.1037037037037037, 0.699623352165725, 0.20270270270270271]",train
0.7584382871536524,"[0.7292191435768262, 0.6977329974811083, 0.8387909319899244, 0.5667506297229219, 0.9596977329974811]",23.0,5.0,0.27275399391386185,"[0.212454212454212, 0.2814371257485025, 0.13513513513513467, 0.6236323851203496, 0.1111111111111107]",0.5647854011201259,0.0001,vgg16,0.321119049499481,"[0.29292929292929293, 0.376, 0.10752688172043011, 0.6291390728476821, 0.19999999999999996]",0.25370191326350705,"[0.16666666666666666, 0.22488038277511962, 0.18181818181818182, 0.6182212581344902, 0.07692307692307693]",valid
0.7784444444444445,"[0.7244444444444444, 0.6966666666666667, 0.9127777777777778, 0.6105555555555555, 0.9477777777777778]",24.0,5.0,0.32583899044806897,"[0.27485380116959013, 0.3259259259259254, 0.14207650273224004, 0.6829488919041152, 0.20338983050847412]",0.518981295824051,0.0001,vgg16,0.3921945152311601,"[0.3686274509803922, 0.3916913946587537, 0.2708333333333333, 0.6570931244560487, 0.2727272727272727]",0.2935130464417023,"[0.2191142191142191, 0.27906976744186046, 0.0962962962962963, 0.7109227871939736, 0.16216216216216217]",train
0.7511335012594459,"[0.7115869017632241, 0.6171284634760705, 0.9181360201511335, 0.5554156171284634, 0.9534005037783375]",24.0,5.0,0.24613998968139383,"[0.30395136778115456, 0.30593607305936027, 0.029850746268656417, 0.5909617612977979, 0.0]",0.5690249273049757,0.0001,vgg16,0.2665637511835105,"[0.3225806451612903, 0.2925764192139738, 0.08333333333333331, 0.6343283582089553, 0.0]",0.2358515277851842,"[0.28735632183908044, 0.32057416267942584, 0.01818181818181818, 0.5531453362255966, 0.0]",valid
0.771888888888889,"[0.7133333333333334, 0.6911111111111111, 0.9022222222222223, 0.605, 0.9477777777777778]",25.0,5.0,0.29461203045260004,"[0.2711864406779656, 0.28534704370179903, 0.06382978723404215, 0.6772582841579659, 0.17543859649122762]",0.5224267683509324,0.0001,vgg16,0.3450080880256368,"[0.34408602150537637, 0.3639344262295082, 0.11320754716981132, 0.6538124452234881, 0.25]",0.2680952637436674,"[0.22377622377622378, 0.2346723044397463, 0.044444444444444446, 0.7024482109227872, 0.13513513513513514]",train
0.766750629722922,"[0.7342569269521411, 0.6612090680100756, 0.9156171284634761, 0.5680100755667506, 0.9546599496221663]",25.0,5.0,0.24267952162449674,"[0.10212765957446769, 0.2670299727520431, 0.028985507246376482, 0.6723973256924541, 0.14285714285714238]",0.5781305786573662,0.0001,vgg16,0.27329181180782347,"[0.19672131147540983, 0.310126582278481, 0.07142857142857142, 0.6006825938566553, 0.1875]",0.24010783906087654,"[0.06896551724137931, 0.23444976076555024, 0.01818181818181818, 0.7635574837310195, 0.11538461538461539]",valid
