batch_size,epoch,exp,loss,lr,metric,normalization,pretrained,train_mode,train_type
40.0,140.0,0.0,0.001879316420595084,0.0001,0.9998411674534691,1.0,1.0,train,baseline
40.0,140.0,0.0,0.17111242486646883,0.0001,0.8446000469787059,1.0,1.0,valid,baseline
40.0,141.0,0.0,0.0016875404335539013,0.0001,0.999877096043392,1.0,1.0,train,baseline
40.0,141.0,0.0,0.1708028940828862,0.0001,0.8525999044075989,1.0,1.0,valid,baseline
40.0,142.0,0.0,0.0014128389552109488,0.0001,0.9999068371420607,1.0,1.0,train,baseline
40.0,142.0,0.0,0.1787934967627128,0.0001,0.8491559373300694,1.0,1.0,valid,baseline
40.0,143.0,0.0,0.0019380264529512109,0.0001,0.9998598293484531,1.0,1.0,train,baseline
40.0,143.0,0.0,0.17258710517651504,0.0001,0.8518428907663942,1.0,1.0,valid,baseline
40.0,144.0,0.0,0.0018272319822766198,0.0001,0.9998420801527799,1.0,1.0,train,baseline
40.0,144.0,0.0,0.1711964444429786,0.0001,0.8497166437075152,1.0,1.0,valid,baseline
40.0,145.0,0.0,0.0018822391872042013,0.0001,0.9998298969907436,1.0,1.0,train,baseline
40.0,145.0,0.0,0.16651044613509267,0.0001,0.8509511924427606,1.0,1.0,valid,baseline
40.0,146.0,0.0,0.0011831297492608428,0.0001,0.9999243865615683,1.0,1.0,train,baseline
40.0,146.0,0.0,0.17237476128394957,0.0001,0.8548517614345679,1.0,1.0,valid,baseline
40.0,147.0,0.0,0.0021481755108882982,0.0001,0.9997895942261266,1.0,1.0,train,baseline
40.0,147.0,0.0,0.16924332537584835,0.0001,0.8451681331783336,1.0,1.0,valid,baseline
40.0,148.0,0.0,0.0019407221327031343,0.0001,0.9998519092433805,1.0,1.0,train,baseline
40.0,148.0,0.0,0.17360556856901557,0.0001,0.8447416944995465,1.0,1.0,valid,baseline
40.0,149.0,0.0,0.0019474272598260238,0.0001,0.9997747605656865,1.0,1.0,train,baseline
40.0,149.0,0.0,0.17090506065222952,0.0001,0.8496912958339247,1.0,1.0,valid,baseline
40.0,150.0,0.0,0.0013915870076064796,0.0001,0.9999319517449514,1.0,1.0,train,baseline
40.0,150.0,0.0,0.16844584434120743,0.0001,0.8506892501270915,1.0,1.0,valid,baseline
40.0,151.0,0.0,0.0016596953950744743,0.0001,0.9998953850778673,1.0,1.0,train,baseline
40.0,151.0,0.0,0.17487998044601194,0.0001,0.8458688837956868,1.0,1.0,valid,baseline
40.0,152.0,0.0,0.0017038066357781645,0.0001,0.9998354943103385,1.0,1.0,train,baseline
40.0,152.0,0.0,0.17448599346809918,0.0001,0.848110816372049,1.0,1.0,valid,baseline
40.0,153.0,0.0,0.001970707876025699,0.0001,0.9998235651886158,1.0,1.0,train,baseline
40.0,153.0,0.0,0.17435812570706563,0.0001,0.845128396387948,1.0,1.0,valid,baseline
40.0,154.0,0.0,0.0016097766341360209,0.0001,0.9998536160096225,1.0,1.0,train,baseline
40.0,154.0,0.0,0.17617226157475402,0.0001,0.8470837321882002,1.0,1.0,valid,baseline
40.0,155.0,0.0,0.001238719829057421,0.0001,0.9999377820019075,1.0,1.0,train,baseline
40.0,155.0,0.0,0.17711305494109789,0.0001,0.8505463866736027,1.0,1.0,valid,baseline
40.0,156.0,0.0,0.002270832772720799,0.0001,0.9997454627451321,1.0,1.0,train,baseline
40.0,156.0,0.0,0.17834394342369503,0.0001,0.842264412323227,1.0,1.0,valid,baseline
40.0,157.0,0.0,0.0019263229737310516,0.0001,0.9998373261854313,1.0,1.0,train,baseline
40.0,157.0,0.0,0.16815133696352993,0.0001,0.8487885240208153,1.0,1.0,valid,baseline
40.0,158.0,0.0,0.0015441568246557533,0.0001,0.9999024602967685,1.0,1.0,train,baseline
40.0,158.0,0.0,0.17296164544920126,0.0001,0.8489486442639919,1.0,1.0,valid,baseline
40.0,159.0,0.0,0.001165416897230898,0.0001,0.999942057861064,1.0,1.0,train,baseline
40.0,159.0,0.0,0.181943498344885,0.0001,0.8465779698269559,1.0,1.0,valid,baseline
40.0,160.0,0.0,0.0013340180039473732,0.0001,0.9998895989118017,1.0,1.0,train,baseline
40.0,160.0,0.0,0.18501433895693886,0.0001,0.8408971122600208,1.0,1.0,valid,baseline
40.0,161.0,0.0,0.0018499795338624001,0.0001,0.9998349001183414,1.0,1.0,train,baseline
40.0,161.0,0.0,0.17060573588780784,0.0001,0.848378071979907,1.0,1.0,valid,baseline
40.0,162.0,0.0,0.00131288795559279,0.0001,0.9999333874570924,1.0,1.0,train,baseline
40.0,162.0,0.0,0.18041307113512797,0.0001,0.8456371188636389,1.0,1.0,valid,baseline
40.0,163.0,0.0,0.0015727338421614452,0.0001,0.9998809528693996,1.0,1.0,train,baseline
40.0,163.0,0.0,0.17935625160181964,0.0001,0.8441232454244944,1.0,1.0,valid,baseline
40.0,164.0,0.0,0.0019316151915021085,0.0001,0.9998464701317831,1.0,1.0,train,baseline
40.0,164.0,0.0,0.17245113987613608,0.0001,0.8485979676473943,1.0,1.0,valid,baseline
40.0,165.0,0.0,0.0015634628548965945,0.0001,0.999875257631263,1.0,1.0,train,baseline
40.0,165.0,0.0,0.1728604853981071,0.0001,0.8491448128565166,1.0,1.0,valid,baseline
40.0,166.0,0.0,0.0013906872753286733,0.0001,0.9999188999157953,1.0,1.0,train,baseline
40.0,166.0,0.0,0.1805502294252316,0.0001,0.847223619035339,1.0,1.0,valid,baseline
40.0,167.0,0.0,0.0013922473055281443,0.0001,0.9999157904916641,1.0,1.0,train,baseline
40.0,167.0,0.0,0.17359013455333533,0.0001,0.8444003814086133,1.0,1.0,valid,baseline
40.0,168.0,0.0,0.0016459046365537992,0.0001,0.9998852776836789,1.0,1.0,train,baseline
40.0,168.0,0.0,0.17315419511524616,0.0001,0.8511371712393001,1.0,1.0,valid,baseline
40.0,169.0,0.0,0.0013526189643501615,0.0001,0.999906109336939,1.0,1.0,train,baseline
40.0,169.0,0.0,0.18142297105104835,0.0001,0.8483459980443665,1.0,1.0,valid,baseline
40.0,170.0,0.0,0.0019193384603907666,0.0001,0.9998226105614402,1.0,1.0,train,baseline
40.0,170.0,0.0,0.1752441623420627,0.0001,0.8449477094401734,1.0,1.0,valid,baseline
40.0,171.0,0.0,0.0014109474170060517,0.0001,0.9998947227486619,1.0,1.0,train,baseline
40.0,171.0,0.0,0.1670638672593567,0.0001,0.8547109950239071,1.0,1.0,valid,baseline
40.0,172.0,0.0,0.0012331517959319172,0.0001,0.9999451241102713,1.0,1.0,train,baseline
40.0,172.0,0.0,0.18096530223610224,0.0001,0.8457303532568652,1.0,1.0,valid,baseline
40.0,173.0,0.0,0.0012525988141569543,0.0001,0.9998774978323535,1.0,1.0,train,baseline
40.0,173.0,0.0,0.18696921546426085,0.0001,0.8443679257141489,1.0,1.0,valid,baseline
40.0,174.0,0.0,0.0015353721548938969,0.0001,0.9999098440997951,1.0,1.0,train,baseline
40.0,174.0,0.0,0.17115348956927104,0.0001,0.8488105286496499,1.0,1.0,valid,baseline
40.0,175.0,0.0,0.0015446676836242356,0.0001,0.999909874684762,1.0,1.0,train,baseline
40.0,175.0,0.0,0.18197383234898248,0.0001,0.8358604278729445,1.0,1.0,valid,baseline
40.0,176.0,0.0,0.0019366531361301896,0.0001,0.9998223892965917,1.0,1.0,train,baseline
40.0,176.0,0.0,0.1748826231945444,0.0001,0.8392468128672432,1.0,1.0,valid,baseline
40.0,177.0,0.0,0.0015503442616415365,0.0001,0.9998710245923634,1.0,1.0,train,baseline
40.0,177.0,0.0,0.18545422123538124,0.0001,0.8375917179177146,1.0,1.0,valid,baseline
40.0,178.0,0.0,0.0010825722599256552,0.0001,0.9999396269431248,1.0,1.0,train,baseline
40.0,178.0,0.0,0.18477600716330386,0.0001,0.8430566460797604,1.0,1.0,valid,baseline
40.0,179.0,0.0,0.0012188399201404536,0.0001,0.9999355699248742,1.0,1.0,train,baseline
40.0,179.0,0.0,0.1807237317164739,0.0001,0.8485104355155744,1.0,1.0,valid,baseline
40.0,180.0,0.0,0.0012803998667368433,0.0001,0.9999045419183553,1.0,1.0,train,baseline
40.0,180.0,0.0,0.18641057182793264,0.0001,0.8442065251193467,1.0,1.0,valid,baseline
40.0,181.0,0.0,0.0015046339530623905,0.0001,0.9998405539325856,1.0,1.0,train,baseline
40.0,181.0,0.0,0.18555253895896454,0.0001,0.8443022821778347,1.0,1.0,valid,baseline
40.0,182.0,0.0,0.001593241906700617,0.0001,0.9998755802009537,1.0,1.0,train,baseline
40.0,182.0,0.0,0.17020509695565259,0.0001,0.8490564722564478,1.0,1.0,valid,baseline
40.0,183.0,0.0,0.0015472962299293916,0.0001,0.999874270568069,1.0,1.0,train,baseline
40.0,183.0,0.0,0.18122913302094848,0.0001,0.8437769203953169,1.0,1.0,valid,baseline
40.0,184.0,0.0,0.001686558464144279,0.0001,0.9998617901959098,1.0,1.0,train,baseline
40.0,184.0,0.0,0.1694942563082333,0.0001,0.8518084669739149,1.0,1.0,valid,baseline
40.0,185.0,0.0,0.001187287998943551,0.0001,0.9999314070075017,1.0,1.0,train,baseline
40.0,185.0,0.0,0.17663880382423047,0.0001,0.8504661186903302,1.0,1.0,valid,baseline
40.0,186.0,0.0,0.0013753372243518244,0.0001,0.9999053244126564,1.0,1.0,train,baseline
40.0,186.0,0.0,0.1717516147290115,0.0001,0.8495765535753073,1.0,1.0,valid,baseline
40.0,187.0,0.0,0.0011702963647500534,0.0001,0.9999437642608681,1.0,1.0,train,baseline
40.0,187.0,0.0,0.18381552260231088,0.0001,0.8469634558117467,1.0,1.0,valid,baseline
40.0,188.0,0.0,0.0015071873270935611,0.0001,0.9998853879189292,1.0,1.0,train,baseline
40.0,188.0,0.0,0.18404600603712928,0.0001,0.8471542399464784,1.0,1.0,valid,baseline
40.0,189.0,0.0,0.001692391592989831,0.0001,0.9998896637854083,1.0,1.0,train,baseline
40.0,189.0,0.0,0.1757717569945035,0.0001,0.8492952818074658,1.0,1.0,valid,baseline
40.0,190.0,0.0,0.0009654833136301022,0.0001,0.9999646194559774,1.0,1.0,train,baseline
40.0,190.0,0.0,0.18249012309092064,0.0001,0.8481739196720102,1.0,1.0,valid,baseline
40.0,191.0,0.0,0.0011017478325835934,0.0001,0.9999306515711237,1.0,1.0,train,baseline
40.0,191.0,0.0,0.17944971323703174,0.0001,0.8459243839900141,1.0,1.0,valid,baseline
40.0,192.0,0.0,0.001687816920442856,0.0001,0.9998625855504613,1.0,1.0,train,baseline
40.0,192.0,0.0,0.17052235813052566,0.0001,0.8436533637978115,1.0,1.0,valid,baseline
40.0,193.0,0.0,0.0013041521951672622,0.0001,0.9999341509168357,1.0,1.0,train,baseline
40.0,193.0,0.0,0.1788477592032265,0.0001,0.8412592982019327,1.0,1.0,valid,baseline
40.0,194.0,0.0,0.0012030771695475172,0.0001,0.9999452115216352,1.0,1.0,train,baseline
40.0,194.0,0.0,0.1830646961375519,0.0001,0.8425728656049751,1.0,1.0,valid,baseline
40.0,195.0,0.0,0.0011332722217290818,0.0001,0.9999332523730109,1.0,1.0,train,baseline
40.0,195.0,0.0,0.1749008244800347,0.0001,0.851842864376994,1.0,1.0,valid,baseline
40.0,196.0,0.0,0.0012612060298173068,0.0001,0.9998529662935857,1.0,1.0,train,baseline
40.0,196.0,0.0,0.18005472265563352,0.0001,0.8457885246521735,1.0,1.0,valid,baseline
40.0,197.0,0.0,0.001561817881379587,0.0001,0.9998630873093772,1.0,1.0,train,baseline
40.0,197.0,0.0,0.18678996160074515,0.0001,0.8422727561824533,1.0,1.0,valid,baseline
40.0,198.0,0.0,0.0017608493194178057,0.0001,0.9998483375001566,1.0,1.0,train,baseline
40.0,198.0,0.0,0.17402935897310576,0.0001,0.8501910031468374,1.0,1.0,valid,baseline
40.0,199.0,0.0,0.001110014491006344,0.0001,0.9999468316351511,1.0,1.0,train,baseline
40.0,199.0,0.0,0.18470074581327262,0.0001,0.8449547744648469,1.0,1.0,valid,baseline
