acc,acc_labels,bce1_loss,bce2_loss,epoch,exp,f1,f1_labels,loss,lr,prec,prec_labels,recall,recall_labels,train_mode,train_type
0.95975,"[0.967, 0.9525]",0.18721114228620675,0.10102738801474598,32.0,0.0,0.9200266260935711,"[0.9309623430962337, 0.9090909090909085]",0.1407107835635543,0.0001,0.9230919615288493,"[0.9309623430962343, 0.9152215799614644]",0.9170020840956457,"[0.9309623430962343, 0.903041825095057]",train,ynet
0.760942760942761,"[0.8131313131313131, 0.7087542087542088]",0.6799874070166337,0.09151302585378289,32.0,0.0,0.4516179191740132,"[0.4977375565610854, 0.40549828178694103]",0.8367043703794479,0.0001,0.5049768518518518,"[0.5729166666666666, 0.43703703703703706]",0.40910256410256407,"[0.44, 0.3782051282051282]",valid,ynet
0.96075,"[0.965, 0.9565]",0.18514981553780244,0.09880489903173464,33.0,0.0,0.9216855747143725,"[0.926624737945492, 0.916746411483253]",0.14258879490196705,0.0001,0.9257500688136526,"[0.9285714285714286, 0.9229287090558767]",0.9176662901506594,"[0.9246861924686193, 0.9106463878326996]",train,ynet
0.760942760942761,"[0.8181818181818182, 0.7037037037037037]",0.682443038812455,0.08963669185417102,33.0,0.0,0.4772935779816509,"[0.5045871559633023, 0.4499999999999995]",0.7911965539058049,0.0001,0.5152111198531341,"[0.5913978494623656, 0.43902439024390244]",0.4507692307692308,"[0.44, 0.46153846153846156]",valid,ynet
0.96475,"[0.9625, 0.967]",0.18289873165637255,0.09669748042683517,34.0,0.0,0.9287759158293971,"[0.9211356466876965, 0.9364161849710977]",0.13140712790191172,0.0001,0.9376114891649049,"[0.9260042283298098, 0.94921875]",0.9201361821276867,"[0.9163179916317992, 0.9239543726235742]",train,ynet
0.7676767676767677,"[0.8232323232323232, 0.7121212121212122]",0.6875222186389424,0.08782444236445285,34.0,0.0,0.41131313131313085,"[0.444444444444444, 0.3781818181818177]",0.8864222923914592,0.0001,0.5466123949579832,"[0.65625, 0.4369747899159664]",0.33466666666666667,"[0.336, 0.3333333333333333]",valid,ynet
0.9615,"[0.962, 0.961]",0.1810197395267379,0.09467539297365066,35.0,0.0,0.9231788026790964,"[0.9205020920502086, 0.9258555133079842]",0.13915734715759753,0.0001,0.923178802679097,"[0.9205020920502092, 0.9258555133079848]",0.923178802679097,"[0.9205020920502092, 0.9258555133079848]",train,ynet
0.7491582491582491,"[0.797979797979798, 0.7003367003367004]",0.6903368999698648,0.08608840460440627,35.0,0.0,0.4095008051529786,"[0.4782608695652169, 0.34074074074074023]",0.8141778300205866,0.0001,0.4636591478696742,"[0.5238095238095238, 0.40350877192982454]",0.36743589743589744,"[0.44, 0.2948717948717949]",valid,ynet
0.9664999999999999,"[0.97, 0.963]",0.17900105101282934,0.09275022029222266,36.0,0.0,0.9325683394532838,"[0.9368421052631573, 0.9282945736434102]",0.12977226719260215,0.0001,0.9447184631875125,"[0.9427966101694916, 0.9466403162055336]",0.9208043654644669,"[0.9309623430962343, 0.9106463878326996]",train,ynet
0.7415824915824916,"[0.7643097643097643, 0.7188552188552189]",0.6941847911557636,0.0844389523102625,36.0,0.0,0.4772711539792781,"[0.5364238410596021, 0.4181184668989542]",0.8577675461769104,0.0001,0.45782119290982015,"[0.4576271186440678, 0.4580152671755725]",0.5163076923076924,"[0.648, 0.38461538461538464]",valid,ynet
0.9632499999999999,"[0.973, 0.9535]",0.177183116454337,0.09092836994040561,37.0,0.0,0.9268297859438477,"[0.9435146443514639, 0.9101449275362314]",0.13343944441527128,0.0001,0.9344292278731783,"[0.9435146443514645, 0.925343811394892]",0.9194759533544394,"[0.9435146443514645, 0.8954372623574145]",train,ynet
0.7567340067340067,"[0.8198653198653199, 0.6936026936026936]",0.6992800367505927,0.08287628866536052,37.0,0.0,0.451736976522354,"[0.483091787439613, 0.420382165605095]",0.9128618558247884,0.0001,0.5137388082741587,"[0.6097560975609756, 0.4177215189873418]",0.4115384615384615,"[0.4, 0.4230769230769231]",valid,ynet
0.9625,"[0.9655, 0.9595]",0.17562799283470482,0.08918734725349797,38.0,0.0,0.9253299544508828,"[0.9272918861959951, 0.9233680227057705]",0.1395617800951004,0.0001,0.9266016529322154,"[0.9341825902335457, 0.9190207156308852]",0.9241293730213023,"[0.9205020920502092, 0.9277566539923955]",train,ynet
0.7533670033670035,"[0.8097643097643098, 0.696969696969697]",0.7042573729641417,0.08138743171898219,38.0,0.0,0.4653867713004479,"[0.4932735426008963, 0.4374999999999995]",0.9182070136070252,0.0001,0.49402687904430065,"[0.5612244897959183, 0.4268292682926829]",0.44435897435897437,"[0.44, 0.44871794871794873]",valid,ynet
0.9604999999999999,"[0.967, 0.954]",0.17401533561618998,0.08752196101960726,39.0,0.0,0.920896499560818,"[0.9300847457627113, 0.9117082533589246]",0.1336936016753316,0.0001,0.9313013607479124,"[0.9420600858369099, 0.9205426356589147]",0.9107259334680307,"[0.9184100418410042, 0.903041825095057]",train,ynet
0.7491582491582491,"[0.765993265993266, 0.7323232323232324]",0.7104237854729096,0.08001398710533976,39.0,0.0,0.448292958367189,"[0.4505928853754936, 0.44599303135888446]",0.977363520860672,0.0001,0.4669310591603053,"[0.4453125, 0.48854961832061067]",0.43312820512820516,"[0.456, 0.41025641025641024]",valid,ynet
0.966,"[0.969, 0.963]",0.17225968257183347,0.08593878406895007,40.0,0.0,0.9318600517129924,"[0.9348739495798314, 0.9288461538461533]",0.12464526731520892,0.0001,0.9392536406770756,"[0.9388185654008439, 0.9396887159533074]",0.9246066468332883,"[0.9309623430962343, 0.9182509505703422]",train,ynet
0.7491582491582491,"[0.797979797979798, 0.7003367003367004]",0.7138049362393899,0.07864130105505265,40.0,0.0,0.4764189465087786,"[0.516129032258064, 0.4367088607594932]",0.8727848251660665,0.0001,0.4757876016260163,"[0.5203252032520326, 0.43125]",0.47715384615384615,"[0.512, 0.4423076923076923]",valid,ynet
0.96775,"[0.9705, 0.965]",0.1704998437603492,0.08441461705979669,41.0,0.0,0.9358418438417876,"[0.9384775808133466, 0.9332061068702285]",0.12027022179216146,0.0001,0.936166272373169,"[0.9355509355509356, 0.9367816091954023]",0.9355401944095327,"[0.9414225941422594, 0.9296577946768061]",train,ynet
0.7643097643097643,"[0.8148148148148148, 0.7138047138047138]",0.7155255856495055,0.07732408864290587,41.0,0.0,0.4696117883773222,"[0.5378151260504196, 0.4014084507042248]",0.809390589594841,0.0001,0.5058420907079646,"[0.5663716814159292, 0.4453125]",0.4386923076923077,"[0.512, 0.36538461538461536]",valid,ynet
0.96675,"[0.969, 0.9645]",0.16870454920715716,0.08294707977992677,42.0,0.0,0.9334578240075936,"[0.9345991561181428, 0.9323164918970444]",0.11461269196122885,0.0001,0.938771815629958,"[0.9425531914893617, 0.9349904397705545]",0.9282180186773152,"[0.9267782426778243, 0.9296577946768061]",train,ynet
