epoch,exp,loss,lr,metric,train_mode,train_type
186.0,0.0,0.33446861286130214,0.0001,0.6761985784822306,valid,baseline
187.0,0.0,0.005186088129334772,0.0001,0.9989885312410409,train,baseline
187.0,0.0,0.34075792878866196,0.0001,0.6708243957197073,valid,baseline
188.0,0.0,0.0059762555199364825,0.0001,0.9986665347979371,train,baseline
188.0,0.0,0.32900954465623256,0.0001,0.6634329283039684,valid,baseline
189.0,0.0,0.00452239351409177,0.0001,0.9992363778072249,train,baseline
189.0,0.0,0.33944974067034545,0.0001,0.6443605683352973,valid,baseline
190.0,0.0,0.00452886995713925,0.0001,0.9991780970296572,train,baseline
190.0,0.0,0.33131730156364264,0.0001,0.6563651312348581,valid,baseline
191.0,0.0,0.005102727585666192,0.0001,0.9990087058909568,train,baseline
191.0,0.0,0.3276462177573531,0.0001,0.6690764305906114,valid,baseline
192.0,0.0,0.004866453353257384,0.0001,0.9989827439513659,train,baseline
192.0,0.0,0.3230901657155267,0.0001,0.6671826417974961,valid,baseline
193.0,0.0,0.00461366115801502,0.0001,0.9992887036209398,train,baseline
193.0,0.0,0.3401659932332458,0.0001,0.6726952391118426,valid,baseline
194.0,0.0,0.0045269298513885585,0.0001,0.9991913789348037,train,baseline
194.0,0.0,0.3277294550229002,0.0001,0.6608882110705694,valid,baseline
195.0,0.0,0.005643627208890394,0.0001,0.9987767709060498,train,baseline
195.0,0.0,0.32334588730224856,0.0001,0.673588207190277,valid,baseline
196.0,0.0,0.004040523784351535,0.0001,0.9994210220066398,train,baseline
196.0,0.0,0.33079129947280445,0.0001,0.6689949866280762,valid,baseline
197.0,0.0,0.004934835309628397,0.0001,0.9990380245702999,train,baseline
197.0,0.0,0.33291979158228197,0.0001,0.6673480412693098,valid,baseline
198.0,0.0,0.004818965493390957,0.0001,0.999071546734503,train,baseline
198.0,0.0,0.32472935074043496,0.0001,0.6760744242031079,valid,baseline
199.0,0.0,0.0037034809614221254,0.0001,0.9994778908065785,train,baseline
199.0,0.0,0.3329864116730513,0.0001,0.6696771236933106,valid,baseline
