mask_use,freeze_mode,lr,exp,cell,cell_size,prob,train_mode,epoch,loss,prec,recall,acc,f1
True,False,0.0001,3,True,14,0.01,valid,186,0.6564234495162964,0.6748878923766816,0.8575498575498576,0.675,0.7553324968632371
True,False,0.0001,3,True,14,0.01,train,187,0.6398347616195679,0.7182539682539683,0.8939969604863222,0.7380122057541413,0.7965470548408936
True,False,0.0001,3,True,14,0.01,valid,187,0.7233179807662964,0.6876456876456877,0.8404558404558404,0.6833333333333333,0.7564102564102564
True,False,0.0001,3,True,14,0.01,train,188,0.6119544506072998,0.7169465648854961,0.89209726443769,0.736050566695728,0.7949889961063146
True,False,0.0001,3,True,14,0.01,valid,188,0.6770786643028259,0.6822429906542056,0.8319088319088319,0.675,0.7496790757381258
True,False,0.0001,3,True,14,0.01,train,189,0.5398467183113098,0.7152053954629062,0.8863981762917933,0.7323452484742807,0.7916525279945708
True,False,0.0001,3,True,14,0.01,valid,189,0.6459159851074219,0.6873563218390805,0.8518518518518519,0.6866666666666666,0.7608142493638678
True,False,0.0001,3,True,14,0.01,train,190,0.5022140741348267,0.7196946564885496,0.895516717325228,0.7399738448125545,0.7980362282038259
True,False,0.0001,3,True,14,0.01,valid,190,0.660488486289978,0.6818181818181818,0.8547008547008547,0.6816666666666666,0.7585335018963337
True,False,0.0001,3,True,14,0.01,train,191,0.5349958539009094,0.7170851194121249,0.8898176291793313,0.7353966870095903,0.7941675144116649
True,False,0.0001,3,True,14,0.01,valid,191,0.6546478271484375,0.6850574712643678,0.8490028490028491,0.6833333333333333,0.7582697201017812
True,False,0.0001,3,True,14,0.01,train,192,0.5572400689125061,0.7172307692307692,0.8856382978723404,0.7340889276373147,0.7925875552533153
True,False,0.0001,3,True,14,0.01,valid,192,0.5965602993965149,0.6851851851851852,0.8433048433048433,0.6816666666666666,0.7560664112388251
True,False,0.0001,3,True,14,0.01,train,193,0.5652116537094116,0.7179565616396452,0.8917173252279635,0.736922406277245,0.7954583968818845
True,False,0.0001,3,True,14,0.01,valid,193,0.7399267554283142,0.6766743648960739,0.8347578347578347,0.67,0.7474489795918368
True,False,0.0001,3,True,14,0.01,train,194,0.5258200168609619,0.7119531731361676,0.8780395136778115,0.7262423714036618,0.7863218781898604
True,False,0.0001,3,True,14,0.01,valid,194,0.6242653727531433,0.6774193548387096,0.8376068376068376,0.6716666666666666,0.7490445859872612
True,False,0.0001,3,True,14,0.01,train,195,0.5915654897689819,0.7138026437134952,0.8822188449848024,0.7295117698343505,0.7891248937977909
True,False,0.0001,3,True,14,0.01,valid,195,0.7311901450157166,0.6705069124423964,0.8290598290598291,0.6616666666666666,0.7414012738853503
True,False,0.0001,3,True,14,0.01,train,196,0.541473388671875,0.7182354768561665,0.878419452887538,0.7325632083696599,0.7902922577337207
True,False,0.0001,3,True,14,0.01,valid,196,0.6250453591346741,0.6873563218390805,0.8518518518518519,0.6866666666666666,0.7608142493638678
True,False,0.0001,3,True,14,0.01,train,197,0.5241476893424988,0.7175314706785385,0.8879179331306991,0.735178727114211,0.7936831380539988
True,False,0.0001,3,True,14,0.01,valid,197,0.663756787776947,0.6906976744186046,0.8461538461538461,0.6883333333333334,0.7605633802816901
True,False,0.0001,3,True,14,0.01,train,198,0.5715278387069702,0.71875,0.8913373860182371,0.7375762859633828,0.7957937584803256
True,False,0.0001,3,True,14,0.01,valid,198,0.6744691133499146,0.6812933025404158,0.8404558404558404,0.6766666666666666,0.7525510204081632
True,False,0.0001,3,True,14,0.01,train,199,0.48871171474456787,0.7155935306682941,0.8909574468085106,0.734306887532694,0.7937045185310543
True,False,0.0001,3,True,14,0.01,valid,199,0.6906779408454895,0.6941176470588235,0.8404558404558404,0.69,0.7603092783505154
True,False,0.0001,4,True,14,0.01,train,0,0.6432664394378662,0.7432790609617569,0.7458206686930091,0.70640802092415,0.7445476958088375
True,False,0.0001,4,True,14,0.01,valid,0,0.6233124136924744,0.7381703470031545,0.6666666666666666,0.6666666666666666,0.7005988023952096
True,False,0.0001,4,True,14,0.01,train,1,0.5706204771995544,0.74294316898758,0.75,0.7077157802964255,0.7464549064095293
True,False,0.0001,4,True,14,0.01,valid,1,0.5823849439620972,0.7082152974504249,0.7122507122507122,0.66,0.7102272727272727
True,False,0.0001,4,True,14,0.01,train,2,0.57334965467453,0.7370973328714929,0.8085106382978723,0.724716652136007,0.771154194600471
True,False,0.0001,4,True,14,0.01,valid,2,0.6536051034927368,0.6939890710382514,0.7236467236467237,0.6516666666666666,0.708507670850767
True,False,0.0001,4,True,14,0.01,train,3,0.6273391842842102,0.7324039442366542,0.8183890577507599,0.7242807323452485,0.7730127399964113
True,False,0.0001,4,True,14,0.01,valid,3,0.6164045333862305,0.6912928759894459,0.7464387464387464,0.6566666666666666,0.7178082191780821
True,False,0.0001,4,True,14,0.01,train,4,0.5511807799339294,0.7309476474486415,0.8381458966565349,0.7301656495204882,0.7808849557522124
True,False,0.0001,4,True,14,0.01,valid,4,0.6045979261398315,0.6879795396419437,0.7663817663817664,0.66,0.7250673854447439
True,False,0.0001,4,True,14,0.01,train,5,0.5443887710571289,0.7297297297297297,0.8617021276595744,0.7375762859633828,0.7902439024390245
True,False,0.0001,4,True,14,0.01,valid,5,0.5968189239501953,0.6851385390428212,0.7749287749287749,0.66,0.7272727272727272
True,False,0.0001,4,True,14,0.01,train,6,0.5182042717933655,0.7248473159755705,0.8567629179331308,0.7312554489973845,0.785303848162981
True,False,0.0001,4,True,14,0.01,valid,6,0.6487140655517578,0.6917293233082706,0.7863247863247863,0.67,0.736
True,False,0.0001,4,True,14,0.01,train,7,0.5652926564216614,0.7250716788786238,0.8647416413373861,0.734306887532694,0.7887714434240167
True,False,0.0001,4,True,14,0.01,valid,7,0.6577985882759094,0.6909975669099757,0.8091168091168092,0.6766666666666666,0.7454068241469817
True,False,0.0001,4,True,14,0.01,train,8,0.5888376832008362,0.7253521126760564,0.8609422492401215,0.7332170880557978,0.7873523280055594
True,False,0.0001,4,True,14,0.01,valid,8,0.6598783135414124,0.6754176610978521,0.8062678062678063,0.66,0.735064935064935
True,False,0.0001,4,True,14,0.01,train,9,0.49665480852127075,0.7263619286161553,0.8814589665653495,0.7414995640802092,0.7964297974596637
True,False,0.0001,4,True,14,0.01,valid,9,0.7067977786064148,0.6738609112709832,0.8005698005698005,0.6566666666666666,0.7317708333333334
True,False,0.0001,4,True,14,0.01,train,10,0.5206016302108765,0.7241379310344828,0.8696808510638298,0.735178727114211,0.7902641118591403
True,False,0.0001,4,True,14,0.01,valid,10,0.623349130153656,0.6875,0.8148148148148148,0.675,0.7457627118644067
True,False,0.0001,4,True,14,0.01,train,11,0.570986807346344,0.72375,0.8799392097264438,0.7384481255448997,0.7942386831275721
True,False,0.0001,4,True,14,0.01,valid,11,0.6566148996353149,0.6796116504854369,0.7977207977207977,0.6616666666666666,0.7339449541284404
True,False,0.0001,4,True,14,0.01,train,12,0.5496622323989868,0.7233709273182958,0.8772796352583586,0.7371403661726242,0.7929258241758241
True,False,0.0001,4,True,14,0.01,valid,12,0.5768269896507263,0.6666666666666666,0.8034188034188035,0.65,0.7286821705426356
True,False,0.0001,4,True,14,0.01,train,13,0.49850860238075256,0.721067328575861,0.8829787234042553,0.736922406277245,0.7938514090520922
True,False,0.0001,4,True,14,0.01,valid,13,0.643308699131012,0.6817102137767221,0.8176638176638177,0.67,0.7435233160621763
True,False,0.0001,4,True,14,0.01,train,14,0.5228668451309204,0.7237620678916226,0.8829787234042553,0.7395379250217959,0.7954817730617832
True,False,0.0001,4,True,14,0.01,valid,14,0.6463894248008728,0.6746411483253588,0.8034188034188035,0.6583333333333333,0.7334200260078023
True,False,0.0001,4,True,14,0.01,train,15,0.5705382227897644,0.72102596580114,0.8651215805471124,0.7306015693112468,0.7865284974093264
True,False,0.0001,4,True,14,0.01,valid,15,0.5996627807617188,0.6746987951807228,0.7977207977207977,0.6566666666666666,0.7310704960835508
True,False,0.0001,4,True,14,0.01,train,16,0.5748767852783203,0.7166564228641672,0.8860182370820668,0.7336530078465562,0.7923887189942236
True,False,0.0001,4,True,14,0.01,valid,16,0.6451115012168884,0.6713286713286714,0.8205128205128205,0.66,0.7384615384615384
True,False,0.0001,4,True,14,0.01,train,17,0.5233803987503052,0.7256172839506173,0.8932370820668692,0.7449869224062773,0.80074931880109
True,False,0.0001,4,True,14,0.01,valid,17,0.6553979516029358,0.6774941995359629,0.8319088319088319,0.67,0.7468030690537084
True,False,0.0001,4,True,14,0.01,train,18,0.5332880616188049,0.7185945273631841,0.8780395136778115,0.7327811682650393,0.7903556771545828
True,False,0.0001,4,True,14,0.01,valid,18,0.6867005825042725,0.6714285714285714,0.8034188034188035,0.655,0.7315175097276264
True,False,0.0001,4,True,14,0.01,train,19,0.47095614671707153,0.7190666257291987,0.8898176291793313,0.7373583260680034,0.7953812192222788
True,False,0.0001,4,True,14,0.01,valid,19,0.6845578551292419,0.6799065420560748,0.8290598290598291,0.6716666666666666,0.7471116816431324
True,False,0.0001,4,True,14,0.01,train,20,0.5126193761825562,0.7193036041539401,0.8947568389057751,0.7393199651264167,0.7974940738232307
True,False,0.0001,4,True,14,0.01,valid,20,0.7067266702651978,0.6682242990654206,0.8148148148148148,0.655,0.7342747111681643
True,False,0.0001,4,True,14,0.01,train,21,0.47472119331359863,0.721998138380391,0.8841185410334347,0.7382301656495205,0.7948761742100768
True,False,0.0001,4,True,14,0.01,valid,21,0.6651173830032349,0.6785714285714286,0.811965811965812,0.665,0.7392996108949417
True,False,0.0001,4,True,14,0.01,train,22,0.5557758808135986,0.7197039777983348,0.8867781155015197,0.736922406277245,0.7945531914893617
True,False,0.0001,4,True,14,0.01,valid,22,0.6690312027931213,0.6697892271662763,0.8148148148148148,0.6566666666666666,0.7352185089974292
True,False,0.0001,4,True,14,0.01,train,23,0.5326303839683533,0.7217553688141923,0.881079027355623,0.736922406277245,0.7934987168520103
True,False,0.0001,4,True,14,0.01,valid,23,0.6478724479675293,0.6697892271662763,0.8148148148148148,0.6566666666666666,0.7352185089974292
True,False,0.0001,4,True,14,0.01,train,24,0.5852417945861816,0.7145038167938931,0.8890577507598785,0.7325632083696599,0.7922803453529711
True,False,0.0001,4,True,14,0.01,valid,24,0.6504658460617065,0.6744730679156908,0.8205128205128205,0.6633333333333333,0.7403598971722365
True,False,0.0001,4,True,14,0.01,train,25,0.5205963850021362,0.7163995067817509,0.8829787234042553,0.7323452484742807,0.7910142954390742
True,False,0.0001,4,True,14,0.01,valid,25,0.6716840267181396,0.68,0.8233618233618234,0.67,0.7448453608247422
True,False,0.0001,4,True,14,0.01,train,26,0.5564165711402893,0.7171561051004637,0.8814589665653495,0.7325632083696599,0.7908641554457132
True,False,0.0001,4,True,14,0.01,valid,26,0.5999201536178589,0.6713615023474179,0.8148148148148148,0.6583333333333333,0.7361647361647361
True,False,0.0001,4,True,14,0.01,train,27,0.6067209839820862,0.7258015267175573,0.9031155015197568,0.7486922406277245,0.8048078550871847
True,False,0.0001,4,True,14,0.01,valid,27,0.6230581402778625,0.6745843230403801,0.8091168091168092,0.66,0.7357512953367877
True,False,0.0001,4,True,14,0.01,train,28,0.5059981942176819,0.7245119305856833,0.8882978723404256,0.742153443766347,0.7980884109916369
True,False,0.0001,4,True,14,0.01,valid,28,0.659779965877533,0.6698113207547169,0.8091168091168092,0.655,0.7329032258064515
True,False,0.0001,4,True,14,0.01,train,29,0.5707985162734985,0.7187309334960341,0.8951367781155015,0.7388840453356582,0.7972927241962775
True,False,0.0001,4,True,14,0.01,valid,29,0.6734437346458435,0.6759259259259259,0.8319088319088319,0.6683333333333333,0.7458492975734354
True,False,0.0001,4,True,14,0.01,train,30,0.5485789179801941,0.7188459177409454,0.8898176291793313,0.7371403661726242,0.7952461799660442
True,False,0.0001,4,True,14,0.01,valid,30,0.6537467837333679,0.6768867924528302,0.8176638176638177,0.665,0.7406451612903225
True,False,0.0001,4,True,14,0.01,train,31,0.5293512940406799,0.7212713936430318,0.8966565349544073,0.7419354838709677,0.7994579945799458
True,False,0.0001,4,True,14,0.01,valid,31,0.6346004009246826,0.6761904761904762,0.8091168091168092,0.6616666666666666,0.7367055771725032
True,False,0.0001,4,True,14,0.01,train,32,0.5489591360092163,0.718422674060382,0.8860182370820668,0.7353966870095903,0.7934671657026199
True,False,0.0001,4,True,14,0.01,valid,32,0.6871193051338196,0.6744186046511628,0.8262108262108262,0.665,0.7426376440460947
True,False,0.0001,4,True,14,0.01,train,33,0.559862494468689,0.7157670021347972,0.8917173252279635,0.7347428073234524,0.7941126712908136
True,False,0.0001,4,True,14,0.01,valid,33,0.6209484934806824,0.6776470588235294,0.8205128205128205,0.6666666666666666,0.7422680412371134
True,False,0.0001,4,True,14,0.01,train,34,0.5025281310081482,0.7176181706568447,0.8882978723404256,0.7353966870095903,0.7938879456706283
True,False,0.0001,4,True,14,0.01,valid,34,0.6760472059249878,0.6712328767123288,0.8376068376068376,0.665,0.7452471482889734
True,False,0.0001,4,True,14,0.01,train,35,0.4908186197280884,0.7181679389312977,0.8936170212765957,0.737794245858762,0.7963433214829864
True,False,0.0001,4,True,14,0.01,valid,35,0.7404768466949463,0.6720554272517321,0.8290598290598291,0.6633333333333333,0.7423469387755102
True,False,0.0001,4,True,14,0.01,train,36,0.5883760452270508,0.7208371806709757,0.8898176291793313,0.7391020052310375,0.7964631865329025
True,False,0.0001,4,True,14,0.01,valid,36,0.7100451588630676,0.6776470588235294,0.8205128205128205,0.6666666666666666,0.7422680412371134
True,False,0.0001,4,True,14,0.01,train,37,0.5390846133232117,0.7171532846715328,0.8958966565349544,0.7375762859633828,0.7966216216216216
True,False,0.0001,4,True,14,0.01,valid,37,0.6818188428878784,0.6713947990543735,0.8091168091168092,0.6566666666666666,0.7338501291989664
True,False,0.0001,4,True,14,0.01,train,38,0.5709853172302246,0.7186638063132087,0.8909574468085106,0.7373583260680034,0.7955894826123834
True,False,0.0001,4,True,14,0.01,valid,38,0.7026914954185486,0.675990675990676,0.8262108262108262,0.6666666666666666,0.7435897435897437
True,False,0.0001,4,True,14,0.01,train,39,0.5529476404190063,0.7202326293235384,0.8939969604863222,0.7399738448125545,0.7977623325987455
True,False,0.0001,4,True,14,0.01,valid,39,0.6844730973243713,0.6728538283062645,0.8262108262108262,0.6633333333333333,0.7416879795396419
True,False,0.0001,4,True,14,0.01,train,40,0.47852250933647156,0.716924008477142,0.8996960486322189,0.738666085440279,0.797978096040438
True,False,0.0001,4,True,14,0.01,valid,40,0.7090336680412292,0.663594470046083,0.8205128205128205,0.6516666666666666,0.7337579617834395
True,False,0.0001,4,True,14,0.01,train,41,0.5155425071716309,0.7225786739993889,0.8985562310030395,0.743897122929381,0.8010160880609652
True,False,0.0001,4,True,14,0.01,valid,41,0.6762558817863464,0.6697038724373576,0.8376068376068376,0.6633333333333333,0.7443037974683544
True,False,0.0001,4,True,14,0.01,train,42,0.5169186592102051,0.7238943488943489,0.895516717325228,0.7441150828247602,0.8006114130434783
True,False,0.0001,4,True,14,0.01,valid,42,0.6978591084480286,0.6736596736596736,0.8233618233618234,0.6633333333333333,0.7410256410256411
True,False,0.0001,4,True,14,0.01,train,43,0.5927059054374695,0.7129171817058096,0.8765197568389058,0.7266782911944202,0.7862985685071576
True,False,0.0001,4,True,14,0.01,valid,43,0.6513832807540894,0.6697459584295612,0.8262108262108262,0.66,0.7397959183673469
True,False,0.0001,4,True,14,0.01,train,44,0.5130649209022522,0.7142857142857143,0.8947568389057751,0.734306887532694,0.7944004047900152
True,False,0.0001,4,True,14,0.01,valid,44,0.6488940119743347,0.677570093457944,0.8262108262108262,0.6683333333333333,0.7445442875481386
True,False,0.0001,4,True,14,0.01,train,45,0.5324525237083435,0.7161172161172161,0.8913373860182371,0.7349607672188317,0.7941773865944483
True,False,0.0001,4,True,14,0.01,valid,45,0.6650203466415405,0.6744186046511628,0.8262108262108262,0.665,0.7426376440460947
True,False,0.0001,4,True,14,0.01,train,46,0.5233924984931946,0.7171655467318265,0.89209726443769,0.7362685265911072,0.7951236031154757
True,False,0.0001,4,True,14,0.01,valid,46,0.6494630575180054,0.667447306791569,0.811965811965812,0.6533333333333333,0.7326478149100257
True,False,0.0001,4,True,14,0.01,train,47,0.534361720085144,0.7197667280540209,0.8909574468085106,0.7384481255448997,0.7962648556876062
True,False,0.0001,4,True,14,0.01,valid,47,0.6916397213935852,0.6766743648960739,0.8347578347578347,0.67,0.7474489795918368
True,False,0.0001,4,True,14,0.01,train,48,0.5436704158782959,0.7196575970651177,0.8943768996960486,0.7395379250217959,0.7975605624258851
True,False,0.0001,4,True,14,0.01,valid,48,0.6561721563339233,0.6720183486238532,0.8347578347578347,0.665,0.7445997458703939
True,False,0.0001,4,True,14,0.01,train,49,0.4848567843437195,0.7172854534388314,0.895516717325228,0.7375762859633828,0.7965528894896924
True,False,0.0001,4,True,14,0.01,valid,49,0.6822094321250916,0.6799065420560748,0.8290598290598291,0.6716666666666666,0.7471116816431324
True,False,0.0001,4,True,14,0.01,train,50,0.5438819527626038,0.7146326654523376,0.8943768996960486,0.7345248474280732,0.7944650691866352
True,False,0.0001,4,True,14,0.01,valid,50,0.7312595844268799,0.676605504587156,0.8404558404558404,0.6716666666666666,0.7496823379923762
True,False,0.0001,4,True,14,0.01,train,51,0.5633217692375183,0.7182151589242054,0.8928571428571429,0.7375762859633828,0.7960704607046071
True,False,0.0001,4,True,14,0.01,valid,51,0.6538728475570679,0.6761904761904762,0.8091168091168092,0.6616666666666666,0.7367055771725032
True,False,0.0001,4,True,14,0.01,train,52,0.5481009483337402,0.7195718654434251,0.8939969604863222,0.7393199651264167,0.7973568281938327
True,False,0.0001,4,True,14,0.01,valid,52,0.6252756118774414,0.6721311475409836,0.8176638176638177,0.66,0.7377892030848329
True,False,0.0001,4,True,14,0.01,train,53,0.5126363635063171,0.7181596587446679,0.895516717325228,0.7384481255448997,0.7970916469394657
True,False,0.0001,4,True,14,0.01,valid,53,0.6779198050498962,0.6697247706422018,0.8319088319088319,0.6616666666666666,0.7420584498094028
True,False,0.0001,4,True,14,0.01,train,54,0.5428292751312256,0.7203518350015166,0.9023556231003039,0.743025283347864,0.8011469050430089
True,False,0.0001,4,True,14,0.01,valid,54,0.6903735399246216,0.6830985915492958,0.8290598290598291,0.675,0.7490347490347491
True,False,0.0001,4,True,14,0.01,train,55,0.5311095714569092,0.7191697191697192,0.8951367781155015,0.7393199651264167,0.7975626269465131
True,False,0.0001,4,True,14,0.01,valid,55,0.7447624206542969,0.6736596736596736,0.8233618233618234,0.6633333333333333,0.7410256410256411
True,False,0.0001,4,True,14,0.01,train,56,0.5392535924911499,0.7157607045247495,0.895516717325228,0.736050566695728,0.7956118143459916
True,False,0.0001,4,True,14,0.01,valid,56,0.6892784237861633,0.6745283018867925,0.8148148148148148,0.6616666666666666,0.7380645161290321
True,False,0.0001,4,True,14,0.01,train,57,0.49685007333755493,0.7223926380368099,0.8947568389057751,0.7423714036617263,0.79938900203666
True,False,0.0001,4,True,14,0.01,valid,57,0.6528424620628357,0.6795454545454546,0.8518518518518519,0.6783333333333333,0.7560050568900126
True,False,0.0001,4,True,14,0.01,train,58,0.6197841763496399,0.7180428134556575,0.89209726443769,0.7371403661726242,0.7956624872924433
True,False,0.0001,4,True,14,0.01,valid,58,0.6029371619224548,0.679814385150812,0.8347578347578347,0.6733333333333333,0.7493606138107417
True,False,0.0001,4,True,14,0.01,train,59,0.5571013689041138,0.7132041187159297,0.8947568389057751,0.7332170880557978,0.7937310414560161
True,False,0.0001,4,True,14,0.01,valid,59,0.6709129214286804,0.6697674418604651,0.8205128205128205,0.6583333333333333,0.7375160051216388
True,False,0.0001,4,True,14,0.01,train,60,0.5489078164100647,0.7184554575858924,0.8977963525835866,0.7395379250217959,0.7981759837865225
True,False,0.0001,4,True,14,0.01,valid,60,0.6431528925895691,0.675990675990676,0.8262108262108262,0.6666666666666666,0.7435897435897437
True,False,0.0001,4,True,14,0.01,train,61,0.5319291353225708,0.7161094224924012,0.8951367781155015,0.7362685265911072,0.795677136102668
True,False,0.0001,4,True,14,0.01,valid,61,0.703285276889801,0.6776470588235294,0.8205128205128205,0.6666666666666666,0.7422680412371134
True,False,0.0001,4,True,14,0.01,train,62,0.47066113352775574,0.7198419933151018,0.9000759878419453,0.7417175239755885,0.7999324666554111
True,False,0.0001,4,True,14,0.01,valid,62,0.6843197345733643,0.6744730679156908,0.8205128205128205,0.6633333333333333,0.7403598971722365
True,False,0.0001,4,True,14,0.01,train,63,0.5478933453559875,0.7213414634146341,0.898936170212766,0.7428073234524848,0.8004059539918809
True,False,0.0001,4,True,14,0.01,valid,63,0.74741530418396,0.6790697674418604,0.8319088319088319,0.6716666666666666,0.7477592829705506
True,False,0.0001,4,True,14,0.01,train,64,0.5535228848457336,0.7197316254955779,0.8966565349544073,0.740409764603313,0.7985112502114702
True,False,0.0001,4,True,14,0.01,valid,64,0.6981736421585083,0.6751152073732719,0.8347578347578347,0.6683333333333333,0.7464968152866241
True,False,0.0001,4,True,14,0.01,train,65,0.4588452875614166,0.7199511897498475,0.8966565349544073,0.7406277244986922,0.7986463620981388
True,False,0.0001,4,True,14,0.01,valid,65,0.6528394818305969,0.672093023255814,0.8233618233618234,0.6616666666666666,0.7400768245838669
True,False,0.0001,4,True,14,0.01,train,66,0.5402743220329285,0.7180508734293595,0.8901975683890577,0.7364864864864865,0.794910941475827
True,False,0.0001,4,True,14,0.01,valid,66,0.6293069124221802,0.6822429906542056,0.8319088319088319,0.675,0.7496790757381258
True,False,0.0001,4,True,14,0.01,train,67,0.554959774017334,0.7208307880268784,0.8966565349544073,0.7414995640802092,0.7991872671859126
True,False,0.0001,4,True,14,0.01,valid,67,0.7023590207099915,0.6697459584295612,0.8262108262108262,0.66,0.7397959183673469
True,False,0.0001,4,True,14,0.01,train,68,0.5516918897628784,0.7163998791905769,0.9012158054711246,0.738666085440279,0.7982500420662966
True,False,0.0001,4,True,14,0.01,valid,68,0.6863026022911072,0.6682134570765661,0.8205128205128205,0.6566666666666666,0.7365728900255754
True,False,0.0001,4,True,14,0.01,train,69,0.49058446288108826,0.7195381343056821,0.8996960486322189,0.74128160418483,0.7995947999324666
True,False,0.0001,4,True,14,0.01,valid,69,0.6532925367355347,0.6728110599078341,0.8319088319088319,0.665,0.7439490445859873
True,False,0.0001,4,True,14,0.01,train,70,0.4821121394634247,0.7211656441717792,0.8932370820668692,0.7406277244986922,0.7980312287847929
True,False,0.0001,4,True,14,0.01,valid,70,0.7183355689048767,0.671264367816092,0.8319088319088319,0.6633333333333333,0.7430025445292621
True,False,0.0001,4,True,14,0.01,train,71,0.5313029289245605,0.7208946078431373,0.8939969604863222,0.7406277244986922,0.7981682496607869
True,False,0.0001,4,True,14,0.01,valid,71,0.6830965876579285,0.6744186046511628,0.8262108262108262,0.665,0.7426376440460947
True,False,0.0001,4,True,14,0.01,train,72,0.5227401256561279,0.7179095354523227,0.8924772036474165,0.7371403661726242,0.7957317073170731
True,False,0.0001,4,True,14,0.01,valid,72,0.6963220238685608,0.6783216783216783,0.8290598290598291,0.67,0.7461538461538461
True,False,0.0001,4,True,14,0.01,train,73,0.5523182153701782,0.7242748091603053,0.9012158054711246,0.7465126416739319,0.803114948366345
True,False,0.0001,4,True,14,0.01,valid,73,0.6669366359710693,0.6813953488372093,0.8347578347578347,0.675,0.7503201024327785
True,False,0.0001,4,True,14,0.01,train,74,0.5189249515533447,0.723404255319149,0.9042553191489362,0.7467306015693113,0.8037825059101655
True,False,0.0001,4,True,14,0.01,valid,74,0.6245807409286499,0.6721311475409836,0.8176638176638177,0.66,0.7377892030848329
True,False,0.0001,4,True,14,0.01,train,75,0.5472574830055237,0.7176684881602914,0.898176291793313,0.7388840453356582,0.7978400269996624
True,False,0.0001,4,True,14,0.01,valid,75,0.6868916749954224,0.668997668997669,0.8176638176638177,0.6566666666666666,0.7358974358974358
True,False,0.0001,4,True,14,0.01,train,76,0.5592544078826904,0.7164133738601823,0.895516717325228,0.7367044463818657,0.7960148598446469
True,False,0.0001,4,True,14,0.01,valid,76,0.6964245438575745,0.6682242990654206,0.8148148148148148,0.655,0.7342747111681643
True,False,0.0001,4,True,14,0.01,train,77,0.5107555389404297,0.7167630057803468,0.8951367781155015,0.736922406277245,0.7960804189896942
True,False,0.0001,4,True,14,0.01,valid,77,0.6190343499183655,0.6713286713286714,0.8205128205128205,0.66,0.7384615384615384
True,False,0.0001,4,True,14,0.01,train,78,0.5360425710678101,0.7164948453608248,0.8977963525835866,0.7375762859633828,0.7969645868465431
True,False,0.0001,4,True,14,0.01,valid,78,0.6434021592140198,0.6674311926605505,0.8290598290598291,0.6583333333333333,0.7395171537484118
True,False,0.0001,4,True,14,0.01,train,79,0.5703271627426147,0.7164948453608248,0.8977963525835866,0.7375762859633828,0.7969645868465431
True,False,0.0001,4,True,14,0.01,valid,79,0.6721990704536438,0.6783216783216783,0.8290598290598291,0.67,0.7461538461538461
True,False,0.0001,4,True,14,0.01,train,80,0.5861535668373108,0.718339945071712,0.8943768996960486,0.7382301656495205,0.7967507192418345
True,False,0.0001,4,True,14,0.01,valid,80,0.6965296864509583,0.676605504587156,0.8404558404558404,0.6716666666666666,0.7496823379923762
True,False,0.0001,4,True,14,0.01,train,81,0.5158680081367493,0.7166412213740458,0.8917173252279635,0.7356146469049695,0.7946504147621467
True,False,0.0001,4,True,14,0.01,valid,81,0.665924072265625,0.6776470588235294,0.8205128205128205,0.6666666666666666,0.7422680412371134
True,False,0.0001,4,True,14,0.01,train,82,0.5124592185020447,0.7191386108583561,0.9008358662613982,0.74128160418483,0.7997976049924101
True,False,0.0001,4,True,14,0.01,valid,82,0.6756714582443237,0.6651376146788991,0.8262108262108262,0.655,0.7369758576874206
True,False,0.0001,4,True,14,0.01,train,83,0.5142201781272888,0.7204137511408579,0.8996960486322189,0.742153443766347,0.8001351579658725
True,False,0.0001,4,True,14,0.01,valid,83,0.697033703327179,0.6697892271662763,0.8148148148148148,0.6566666666666666,0.7352185089974292
True,False,0.0001,4,True,14,0.01,train,84,0.5894370079040527,0.7159926470588235,0.8879179331306991,0.7336530078465562,0.7927408412483039
True,False,0.0001,4,True,14,0.01,valid,84,0.5992976427078247,0.6766743648960739,0.8347578347578347,0.67,0.7474489795918368
True,False,0.0001,4,True,14,0.01,train,85,0.5470954775810242,0.7170388498011624,0.8905775075987842,0.7356146469049695,0.7944416200643959
True,False,0.0001,4,True,14,0.01,valid,85,0.651885986328125,0.6689814814814815,0.8233618233618234,0.6583333333333333,0.7381864623243934
True,False,0.0001,4,True,14,0.01,train,86,0.5378498435020447,0.7178007290400972,0.8977963525835866,0.7388840453356582,0.7977717758271439
True,False,0.0001,4,True,14,0.01,valid,86,0.7216117978096008,0.6728110599078341,0.8319088319088319,0.665,0.7439490445859873
True,False,0.0001,4,True,14,0.01,train,87,0.4839254319667816,0.7147192716236722,0.8947568389057751,0.7347428073234524,0.7946684663404758
True,False,0.0001,4,True,14,0.01,valid,87,0.6296727061271667,0.6720554272517321,0.8290598290598291,0.6633333333333333,0.7423469387755102
True,False,0.0001,4,True,14,0.01,train,88,0.5149355530738831,0.7155824508320726,0.8985562310030395,0.736922406277245,0.7966986693616305
True,False,0.0001,4,True,14,0.01,valid,88,0.6673139333724976,0.6712962962962963,0.8262108262108262,0.6616666666666666,0.7407407407407408
True,False,0.0001,4,True,14,0.01,train,89,0.48296353220939636,0.7174574209245742,0.8962765957446809,0.7380122057541413,0.7969594594594595
True,False,0.0001,4,True,14,0.01,valid,89,0.6836078763008118,0.6689814814814815,0.8233618233618234,0.6583333333333333,0.7381864623243934
True,False,0.0001,4,True,14,0.01,train,90,0.5105916261672974,0.7143290831815422,0.8939969604863222,0.7340889276373147,0.7941275734053324
